direction,entry_price,sl,tp,entry_time,session,vwap_at_entry,balance_at_entry,exit_price,exit_time,exit_reason,pnl_points,pnl_usd,balance,equity
short,44190.01,44222.35407859642,44040.01,2025-07-17 13:10:00,other,44192.35407859642,100010.12557574705,44217.84951958701,2025-07-17 15:45:00,sl,-29.839519587010727,-29.839519587010727,99980.28605616004,99980.28605616004
short,44519.18,44549.416170212775,44369.18,2025-07-18 01:35:00,asia,44519.416170212775,99980.28605616004,44558.191186252785,2025-07-18 02:10:00,sl,-41.01118625278468,-41.01118625278468,99939.27486990725,99939.27486990725
short,44566.81,44598.11010034573,44416.81,2025-07-18 04:40:00,asia,44568.11010034573,99939.27486990725,44598.8460359059,2025-07-18 05:50:00,sl,-34.03603590590501,-34.03603590590501,99905.23883400136,99905.23883400136
short,44583.11,44616.59351230185,44433.11,2025-07-18 10:20:00,london,44586.59351230185,99905.23883400136,44599.66514494544,2025-07-18 16:05:00,sl,-18.55514494543604,-18.55514494543604,99886.68368905592,99886.68368905592
short,44557.21,44599.94745075412,44407.21,2025-07-18 16:15:00,new_york,44569.94745075412,99886.68368905592,44407.21,2025-07-18 16:45:00,tp,148.0,148.0,100034.68368905592,100034.68368905592
long,44309.88,44268.1419047619,44459.88,2025-07-21 01:10:00,asia,44298.1419047619,100034.68368905592,44459.88,2025-07-21 10:15:00,tp,148.0,148.0,100182.68368905592,100182.68368905592
short,44412.91,44444.61211157521,44262.91,2025-07-21 15:50:00,new_york,44414.61211157521,100182.68368905592,44445.04098076376,2025-07-21 16:30:00,sl,-34.130980763759,-34.130980763759,100148.55270829216,100148.55270829216
short,44412.81,44444.37987870107,44262.81,2025-07-21 16:35:00,new_york,44414.37987870107,100148.55270829216,44443.122663839,2025-07-21 16:50:00,sl,-32.3126638390022,-32.3126638390022,100116.24004445315,100116.24004445315
short,44484.81,44516.67175583743,44334.81,2025-07-21 21:55:00,other,44486.67175583743,100116.24004445315,44334.81,2025-07-21 22:45:00,tp,148.0,148.0,100264.24004445315,100264.24004445315
long,44392.88,44359.32812030075,44542.88,2025-07-22 01:20:00,asia,44389.32812030075,100264.24004445315,44365.00572192513,2025-07-22 07:10:00,sl,-29.874278074865288,-29.874278074865288,100234.3657663783,100234.3657663783
long,44364.71,44311.33719219221,44514.71,2025-07-22 16:30:00,new_york,44341.33719219221,100234.3657663783,44327.552155548685,2025-07-22 17:10:00,sl,-39.157844451314304,-39.157844451314304,100195.20792192698,100195.20792192698
long,44379.91,44326.857466057685,44529.91,2025-07-22 17:25:00,new_york,44356.857466057685,100195.20792192698,44327.71735059743,2025-07-22 17:50:00,sl,-54.192649402575626,-54.192649402575626,100141.01527252441,100141.01527252441
long,44358.91,44327.57171814428,44508.91,2025-07-22 17:55:00,new_york,44357.57171814428,100141.01527252441,44327.29003659331,2025-07-22 18:15:00,sl,-33.619963406694296,-33.619963406694296,100107.39530911771,100107.39530911771
short,44354.91,44387.551109005195,44204.91,2025-07-22 18:25:00,new_york,44357.551109005195,100107.39530911771,44387.62368283706,2025-07-22 19:45:00,sl,-34.713682837056695,-34.713682837056695,100072.68162628065,100072.68162628065
short,44546.88,44578.38,44396.88,2025-07-23 01:05:00,asia,44548.38,100072.68162628065,44577.73299307959,2025-07-23 02:10:00,sl,-32.852993079592125,-32.852993079592125,100039.82863320106,100039.82863320106
short,44590.91,44626.48473814498,44440.91,2025-07-23 03:00:00,asia,44596.48473814498,100039.82863320106,44615.67483102331,2025-07-23 04:55:00,sl,-26.764831023305305,-26.764831023305305,100013.06380217776,100013.06380217776
short,44654.91,44688.27022921924,44504.91,2025-07-23 16:50:00,new_york,44658.27022921924,100013.06380217776,44689.9301755137,2025-07-23 17:05:00,sl,-37.020175513694994,-37.020175513694994,99976.04362666406,99976.04362666406
short,44904.48,44942.91333333333,44754.48,2025-07-24 01:10:00,asia,44912.91333333333,99976.04362666406,44916.30034701045,2025-07-24 13:00:00,sl,-13.82034701044904,-13.82034701044904,99962.22327965361,99962.22327965361
short,44881.01,44916.34010846381,44731.01,2025-07-24 13:10:00,other,44886.34010846381,99962.22327965361,44731.01,2025-07-24 15:30:00,tp,148.0,148.0,100110.22327965361,100110.22327965361
long,44821.51,44783.45534869432,44971.51,2025-07-24 17:00:00,new_york,44813.45534869432,100110.22327965361,44783.65615554251,2025-07-24 17:10:00,sl,-39.85384445749514,-39.85384445749514,100070.36943519612,100070.36943519612
long,44814.01,44782.10298236589,44964.01,2025-07-24 17:25:00,new_york,44812.10298236589,100070.36943519612,44792.34544719771,2025-07-24 19:10:00,sl,-23.664552802292746,-23.664552802292746,100046.70488239382,100046.70488239382
long,44824.91,44787.54879891208,44974.91,2025-07-24 20:05:00,other,44817.54879891208,100046.70488239382,44787.730486234774,2025-07-24 20:40:00,sl,-39.179513765229785,-39.179513765229785,100007.52536862859,100007.52536862859
long,44819.91,44787.62938250952,44969.91,2025-07-24 20:50:00,other,44817.62938250952,100007.52536862859,44788.3313758272,2025-07-24 21:40:00,sl,-33.578624172805576,-33.578624172805576,99973.94674445578,99973.94674445578
long,44769.58,44739.31333333333,44919.58,2025-07-25 01:05:00,asia,44769.31333333333,99973.94674445578,44770.909723026896,2025-07-25 09:50:00,sl,-0.6702769731055014,-0.6702769731055014,99973.27646748268,99973.27646748268
long,44778.51,44746.700560331104,44928.51,2025-07-25 11:45:00,london,44776.700560331104,99973.27646748268,44744.63029177118,2025-07-25 14:35:00,sl,-35.87970822882198,-35.87970822882198,99937.39675925385,99937.39675925385
long,44773.01,44742.72771630308,44923.01,2025-07-25 15:20:00,new_york,44772.72771630308,99937.39675925385,44741.8424407276,2025-07-25 16:05:00,sl,-33.16755927239865,-33.16755927239865,99904.22919998146,99904.22919998146
long,44792.51,44740.27641226752,44942.51,2025-07-25 16:35:00,new_york,44770.27641226752,99904.22919998146,44738.70960568965,2025-07-25 16:45:00,sl,-55.80039431035402,-55.80039431035402,99848.42880567111,99848.42880567111
long,44761.51,44726.998743198485,44911.51,2025-07-25 17:15:00,new_york,44756.998743198485,99848.42880567111,44726.27736154289,2025-07-25 17:20:00,sl,-37.23263845711335,-37.23263845711335,99811.19616721399,99811.19616721399
long,44758.81,44725.779075730665,44908.81,2025-07-25 17:30:00,new_york,44755.779075730665,99811.19616721399,44731.04660721591,2025-07-25 18:20:00,sl,-29.763392784087046,-29.763392784087046,99781.43277442991,99781.43277442991
long,44763.41,44730.9832438581,44913.41,2025-07-25 18:25:00,new_york,44760.9832438581,99781.43277442991,44730.10421575496,2025-07-25 18:50:00,sl,-35.30578424504347,-35.30578424504347,99746.12699018486,99746.12699018486
long,44776.91,44729.72050149392,44926.91,2025-07-25 19:10:00,new_york,44759.72050149392,99746.12699018486,44926.91,2025-07-25 21:35:00,tp,148.0,148.0,99894.12699018486,99894.12699018486
short,45064.18,45099.54666666666,44914.18,2025-07-28 01:05:00,asia,45069.54666666666,99894.12699018486,45095.085201525064,2025-07-28 07:50:00,sl,-32.9052015250636,-32.9052015250636,99861.2217886598,99861.2217886598
short,45061.31,45104.10635992645,44911.31,2025-07-28 09:55:00,london,45074.10635992645,99861.2217886598,44911.31,2025-07-28 15:00:00,tp,148.0,148.0,100009.2217886598,100009.2217886598
long,44853.58,44822.91333333333,45003.58,2025-07-29 01:05:00,asia,44852.91333333333,100009.2217886598,44819.6468315508,2025-07-29 03:10:00,sl,-35.933168449199,-35.933168449199,99973.2886202106,99973.2886202106
long,44848.21,44815.33123383924,44998.21,2025-07-29 04:05:00,asia,44845.33123383924,99973.2886202106,44849.17492920962,2025-07-29 12:55:00,sl,-1.0350707903780858,-1.0350707903780858,99972.25354942022,99972.25354942022
short,44820.61,44907.406332066705,44670.61,2025-07-29 13:00:00,other,44877.406332066705,99972.25354942022,44906.76137350816,2025-07-29 14:00:00,sl,-88.15137350816076,-88.15137350816076,99884.10217591206,99884.10217591206
short,44872.61,44906.83280831264,44722.61,2025-07-29 14:05:00,new_york,44876.83280831264,99884.10217591206,44906.940189000146,2025-07-29 14:30:00,sl,-36.330189000145765,-36.330189000145765,99847.77198691192,99847.77198691192
short,44858.61,44911.04530020703,44708.61,2025-07-29 15:45:00,new_york,44881.04530020703,99847.77198691192,44708.61,2025-07-29 17:40:00,tp,148.0,148.0,99995.77198691192,99995.77198691192
long,44626.38,44591.90222222222,44776.38,2025-07-30 01:40:00,asia,44621.90222222222,99995.77198691192,44638.371360987796,2025-07-30 10:05:00,sl,9.991360987798544,9.991360987798544,100005.76334789972,100005.76334789972
long,44666.81,44634.04425582448,44816.81,2025-07-30 10:45:00,london,44664.04425582448,100005.76334789972,44632.251072182764,2025-07-30 11:30:00,sl,-36.55892781723378,-36.55892781723378,99969.20442008247,99969.20442008247
long,44660.81,44629.40636018076,44810.81,2025-07-30 12:55:00,other,44659.40636018076,99969.20442008247,44630.20855791211,2025-07-30 15:05:00,sl,-32.601442087885516,-32.601442087885516,99936.6029779946,99936.6029779946
long,44666.21,44629.3238849077,44816.21,2025-07-30 15:20:00,new_york,44659.3238849077,99936.6029779946,44629.519423270176,2025-07-30 16:30:00,sl,-38.69057672982308,-38.69057672982308,99897.91240126477,99897.91240126477
short,44657.81,44689.63407835772,44507.81,2025-07-30 16:35:00,new_york,44659.63407835772,99897.91240126477,44683.27022602559,2025-07-30 17:15:00,sl,-27.46022602559242,-27.46022602559242,99870.45217523917,99870.45217523917
short,44659.91,44689.95389007081,44509.91,2025-07-30 17:55:00,new_york,44659.95389007081,99870.45217523917,44678.77952455475,2025-07-30 19:20:00,sl,-20.86952455474966,-20.86952455474966,99849.58265068443,99849.58265068443
short,44641.41,44679.754414658135,44491.41,2025-07-30 19:55:00,new_york,44649.754414658135,99849.58265068443,44680.049798567,2025-07-30 20:40:00,sl,-40.63979856699734,-40.63979856699734,99808.94285211744,99808.94285211744
short,44646.81,44680.267710031316,44496.81,2025-07-30 21:00:00,other,44650.267710031316,99808.94285211744,44680.32582354884,2025-07-30 21:25:00,sl,-35.51582354884158,-35.51582354884158,99773.4270285686,99773.4270285686
short,44618.21,44681.30919292889,44468.21,2025-07-30 21:35:00,other,44651.30919292889,99773.4270285686,44468.21,2025-07-30 21:55:00,tp,148.0,148.0,99921.4270285686,99921.4270285686
long,44645.08,44558.0162494168,44795.08,2025-07-30 23:00:00,other,44588.0162494168,99921.4270285686,44558.02677708798,2025-07-30 23:10:00,sl,-89.05322291202174,-89.05322291202174,99832.37380565659,99832.37380565659
long,44508.98,44474.3529535036,44658.98,2025-07-31 01:10:00,asia,44504.3529535036,99832.37380565659,44658.98,2025-07-31 10:35:00,tp,148.0,148.0,99980.37380565659,99980.37380565659
short,44586.51,44628.8189621477,44436.51,2025-07-31 13:50:00,new_york,44598.8189621477,99980.37380565659,44436.51,2025-07-31 16:40:00,tp,148.0,148.0,100128.37380565659,100128.37380565659
long,44587.01,44546.44857685367,44737.01,2025-07-31 16:50:00,new_york,44576.44857685367,100128.37380565659,44547.02458813197,2025-07-31 17:05:00,sl,-41.985411868030496,-41.985411868030496,100086.38839378857,100086.38839378857
long,44106.81,44075.31905835544,44256.81,2025-08-01 02:00:00,asia,44105.31905835544,100086.38839378857,44073.916378926035,2025-08-01 02:05:00,sl,-34.893621073963004,-34.893621073963004,100051.4947727146,100051.4947727146
long,44118.81,44073.935806929774,44268.81,2025-08-01 02:10:00,asia,44103.935806929774,100051.4947727146,44074.0295102242,2025-08-01 03:10:00,sl,-46.78048977579601,-46.78048977579601,100004.7142829388,100004.7142829388
long,44099.81,44059.05187794262,44249.81,2025-08-01 04:20:00,asia,44089.05187794262,100004.7142829388,44064.844119425565,2025-08-01 08:25:00,sl,-36.96588057443296,-36.96588057443296,99967.74840236438,99967.74840236438
long,43576.88,43515.367341772144,43726.88,2025-08-04 01:15:00,asia,43545.367341772144,99967.74840236438,43560.42656958861,2025-08-04 02:40:00,sl,-18.453430411384034,-18.453430411384034,99949.294971953,99949.294971953
long,43601.51,43560.51016995472,43751.51,2025-08-04 02:45:00,asia,43590.51016995472,99949.294971953,43751.51,2025-08-04 09:05:00,tp,148.0,148.0,100097.294971953,100097.294971953
short,44237.98,44271.24666666667,44087.98,2025-08-05 01:05:00,asia,44241.24666666667,100097.294971953,44255.57559567337,2025-08-05 03:45:00,sl,-19.595595673366915,-19.595595673366915,100077.69937627963,100077.69937627963
short,44230.01,44263.04303592462,44080.01,2025-08-05 04:50:00,asia,44233.04303592462,100077.69937627963,44263.310664176686,2025-08-05 09:40:00,sl,-35.30066417668422,-35.30066417668422,100042.39871210295,100042.39871210295
short,44231.51,44267.03584113136,44081.51,2025-08-05 10:20:00,london,44237.03584113136,100042.39871210295,44259.214656667806,2025-08-05 13:05:00,sl,-29.704656667803647,-29.704656667803647,100012.69405543515,100012.69405543515
short,44182.01,44259.57910360528,44032.01,2025-08-05 13:25:00,other,44229.57910360528,100012.69405543515,44252.972449417546,2025-08-05 15:10:00,sl,-72.96244941754412,-72.96244941754412,99939.7316060176,99939.7316060176
short,44219.51,44252.981601627245,44069.51,2025-08-05 15:15:00,new_york,44222.981601627245,99939.7316060176,44248.703709628564,2025-08-05 16:35:00,sl,-31.19370962856192,-31.19370962856192,99908.53789638903,99908.53789638903
short,44217.91,44249.763134570596,44067.91,2025-08-05 16:45:00,new_york,44219.763134570596,99908.53789638903,44067.91,2025-08-05 17:05:00,tp,148.0,148.0,100056.53789638903,100056.53789638903
long,44169.81,44110.01429870852,44319.81,2025-08-05 19:30:00,new_york,44140.01429870852,100056.53789638903,44110.02635778371,2025-08-05 19:40:00,sl,-61.78364221628726,-61.78364221628726,99994.75425417273,99994.75425417273
long,44174.41,44109.69782872162,44324.41,2025-08-05 19:50:00,new_york,44139.69782872162,99994.75425417273,44116.41547305319,2025-08-05 21:15:00,sl,-59.99452694681531,-59.99452694681531,99934.75972722592,99934.75972722592
long,44155.41,44113.89904804611,44305.41,2025-08-05 22:00:00,other,44143.89904804611,99934.75972722592,44114.30721618148,2025-08-05 22:45:00,sl,-43.102783818525495,-43.102783818525495,99891.65694340739,99891.65694340739
long,44144.98,44113.48138537882,44294.98,2025-08-05 23:15:00,other,44143.48138537882,99891.65694340739,44113.41288089645,2025-08-05 23:20:00,sl,-33.567119103550795,-33.567119103550795,99858.08982430384,99858.08982430384
long,44120.98,44067.18520231214,44270.98,2025-08-06 01:20:00,asia,44097.18520231214,99858.08982430384,44270.98,2025-08-06 08:30:00,tp,148.0,148.0,100006.08982430384,100006.08982430384
short,44216.21,44266.15839411518,44066.21,2025-08-06 13:45:00,new_york,44236.15839411518,100006.08982430384,44266.31942901439,2025-08-06 13:55:00,sl,-52.1094290143883,-52.1094290143883,99953.98039528946,99953.98039528946
short,44237.21,44270.70783606814,44087.21,2025-08-06 15:05:00,new_york,44240.70783606814,99953.98039528946,44271.194239523094,2025-08-06 16:00:00,sl,-35.98423952309531,-35.98423952309531,99917.99615576636,99917.99615576636
short,44212.71,44271.87713133252,44062.71,2025-08-06 16:25:00,new_york,44241.87713133252,99917.99615576636,44062.71,2025-08-06 16:50:00,tp,148.0,148.0,100065.99615576636,100065.99615576636
long,44220.01,44168.234255438845,44370.01,2025-08-06 17:50:00,new_york,44198.234255438845,100065.99615576636,44168.09981587446,2025-08-06 18:10:00,sl,-53.91018412553967,-53.91018412553967,100012.08597164083,100012.08597164083
long,44219.61,44168.18127263882,44369.61,2025-08-06 18:20:00,new_york,44198.18127263882,100012.08597164083,44169.203567733406,2025-08-06 18:40:00,sl,-52.40643226659449,-52.40643226659449,99959.67953937424,99959.67953937424
short,44192.81,44232.70414560242,44042.81,2025-08-06 19:45:00,new_york,44202.70414560242,99959.67953937424,44232.957368616626,2025-08-06 20:00:00,sl,-42.14736861662823,-42.14736861662823,99917.53217075761,99917.53217075761
short,44194.81,44233.00886870836,44044.81,2025-08-06 20:15:00,other,44203.00886870836,99917.53217075761,44233.240923536156,2025-08-06 20:30:00,sl,-40.430923536157934,-40.430923536157934,99877.10124722145,99877.10124722145
short,44198.21,44237.84784654844,44048.21,2025-08-06 22:55:00,other,44207.84784654844,99877.10124722145,44231.2172188139,2025-08-07 01:25:00,sl,-35.007218813902,-35.007218813902,99842.09402840755,99842.09402840755
short,44224.61,44261.315501595986,44074.61,2025-08-07 02:50:00,asia,44231.315501595986,99842.09402840755,44261.922426016776,2025-08-07 04:30:00,sl,-39.312426016775134,-39.312426016775134,99802.78160239078,99802.78160239078
short,44233.71,44266.178118967735,44083.71,2025-08-07 05:40:00,asia,44236.178118967735,99802.78160239078,44260.388765104784,2025-08-07 10:50:00,sl,-28.67876510478527,-28.67876510478527,99774.10283728599,99774.10283728599
short,44317.91,44364.96605250216,44167.91,2025-08-07 16:50:00,new_york,44334.96605250216,99774.10283728599,44364.562954922694,2025-08-07 17:00:00,sl,-48.6529549226907,-48.6529549226907,99725.44988236329,99725.44988236329
long,44038.38,43997.38,44188.38,2025-08-08 01:05:00,asia,44027.38,99725.44988236329,44031.46874905755,2025-08-08 08:25:00,sl,-8.911250942444894,-8.911250942444894,99716.53863142084,99716.53863142084
long,44064.01,44020.526521983615,44214.01,2025-08-08 10:15:00,london,44050.526521983615,99716.53863142084,44020.25123574072,2025-08-08 11:00:00,sl,-45.75876425928436,-45.75876425928436,99670.77986716156,99670.77986716156
long,44051.91,44017.742800691565,44201.91,2025-08-08 12:20:00,other,44047.742800691565,99670.77986716156,44022.08013240122,2025-08-08 15:20:00,sl,-31.829867598782585,-31.829867598782585,99638.94999956278,99638.94999956278
long,44056.71,44021.36637668698,44206.71,2025-08-08 15:45:00,new_york,44051.36637668698,99638.94999956278,44206.71,2025-08-08 17:00:00,tp,148.0,148.0,99786.94999956278,99786.94999956278
short,44084.91,44120.06164065083,43934.91,2025-08-08 18:15:00,new_york,44090.06164065083,99786.94999956278,44117.22831181964,2025-08-08 18:55:00,sl,-34.31831181963935,-34.31831181963935,99752.63168774315,99752.63168774315
short,44242.18,44277.71743517209,44092.18,2025-08-11 01:30:00,asia,44247.71743517209,99752.63168774315,44261.835459670925,2025-08-11 03:10:00,sl,-21.655459670924756,-21.655459670924756,99730.97622807222,99730.97622807222
short,44261.61,44294.42122494123,44111.61,2025-08-11 06:30:00,other,44264.42122494123,99730.97622807222,44294.62776363465,2025-08-11 09:45:00,sl,-35.01776363464887,-35.01776363464887,99695.95846443757,99695.95846443757
short,44259.41,44297.24157060977,44109.41,2025-08-11 10:30:00,london,44267.24157060977,99695.95846443757,44293.56125754218,2025-08-11 13:25:00,sl,-36.15125754217297,-36.15125754217297,99659.8072068954,99659.8072068954
short,44262.51,44298.21134492195,44112.51,2025-08-11 15:30:00,new_york,44268.21134492195,99659.8072068954,44112.51,2025-08-11 16:50:00,tp,148.0,148.0,99807.8072068954,99807.8072068954
long,43981.18,43945.964653465344,44131.18,2025-08-12 01:10:00,asia,43975.964653465344,99807.8072068954,43975.47656275355,2025-08-12 08:00:00,sl,-7.70343724644772,-7.70343724644772,99800.10376964897,99800.10376964897
long,44021.31,43975.72867849924,44171.31,2025-08-12 08:05:00,london,44005.72867849924,99800.10376964897,43976.231093095426,2025-08-12 08:40:00,sl,-47.07890690457134,-47.07890690457134,99753.0248627444,99753.0248627444
long,44010.81,43975.82015831333,44160.81,2025-08-12 08:50:00,london,44005.82015831333,99753.0248627444,43994.30663440767,2025-08-12 13:25:00,sl,-18.50336559232528,-18.50336559232528,99734.52149715208,99734.52149715208
long,44025.91,43988.988695411215,44175.91,2025-08-12 15:20:00,new_york,44018.988695411215,99734.52149715208,44175.91,2025-08-12 15:30:00,tp,148.0,148.0,99882.52149715208,99882.52149715208
short,44445.98,44479.14666666667,44295.98,2025-08-13 01:05:00,asia,44449.14666666667,99882.52149715208,44481.498702898556,2025-08-13 02:45:00,sl,-37.518702898552874,-37.518702898552874,99845.00279425352,99845.00279425352
short,44460.11,44490.523757575764,44310.11,2025-08-13 03:15:00,asia,44460.523757575764,99845.00279425352,44479.339276112776,2025-08-13 07:35:00,sl,-21.22927611277555,-21.22927611277555,99823.77351814075,99823.77351814075
short,44449.61,44481.1316278545,44299.61,2025-08-13 09:00:00,london,44451.1316278545,99823.77351814075,44481.951826112134,2025-08-13 10:10:00,sl,-34.341826112133276,-34.341826112133276,99789.43169202862,99789.43169202862
short,44885.28,44921.113333333335,44735.28,2025-08-14 01:05:00,asia,44891.113333333335,99789.43169202862,44939.843910761156,2025-08-14 01:45:00,sl,-56.563910761156876,-56.563910761156876,99732.86778126747,99732.86778126747
short,44928.91,44963.64664857881,44778.91,2025-08-14 03:40:00,asia,44933.64664857881,99732.86778126747,44950.03549386356,2025-08-14 11:25:00,sl,-23.125493863553856,-23.125493863553856,99709.74228740392,99709.74228740392
short,44905.01,44953.96143848595,44755.01,2025-08-14 13:50:00,new_york,44923.96143848595,99709.74228740392,44953.97468031587,2025-08-14 14:55:00,sl,-50.96468031586846,-50.96468031586846,99658.77760708805,99658.77760708805
short,44920.2,44954.70755940024,44770.2,2025-08-14 15:25:00,new_york,44924.70755940024,99658.77760708805,44770.2,2025-08-14 15:30:00,tp,148.0,148.0,99806.77760708805,99806.77760708805
long,44842.31,44811.71999138067,44992.31,2025-08-14 17:05:00,new_york,44841.71999138067,99806.77760708805,44811.22882356428,2025-08-14 17:10:00,sl,-33.08117643572041,-33.08117643572041,99773.69643065233,99773.69643065233
long,44843.31,44810.93602497879,44993.31,2025-08-14 17:15:00,new_york,44840.93602497879,99773.69643065233,44809.79469419882,2025-08-14 17:20:00,sl,-35.51530580117833,-35.51530580117833,99738.18112485115,99738.18112485115
long,44843.41,44807.72972899669,44993.41,2025-08-14 17:35:00,new_york,44837.72972899669,99738.18112485115,44807.573678914705,2025-08-14 18:05:00,sl,-37.83632108529855,-37.83632108529855,99700.34480376585,99700.34480376585
long,44814.51,44780.22926177781,44964.51,2025-08-14 20:30:00,other,44810.22926177781,99700.34480376585,44780.12288170811,2025-08-14 20:40:00,sl,-36.387118291895604,-36.387118291895604,99663.95768547396,99663.95768547396
short,44809.51,44840.14097769837,44659.51,2025-08-14 20:45:00,other,44810.14097769837,99663.95768547396,44840.784782443436,2025-08-14 21:40:00,sl,-33.27478244343365,-33.27478244343365,99630.68290303052,99630.68290303052
short,45052.98,45084.18701219512,44902.98,2025-08-15 01:15:00,asia,45054.18701219512,99630.68290303052,45095.559512953376,2025-08-15 02:05:00,sl,-44.579512953372614,-44.579512953372614,99586.10339007716,99586.10339007716
short,45065.41,45101.19746169772,44915.41,2025-08-15 02:55:00,asia,45071.19746169772,99586.10339007716,45099.86970181044,2025-08-15 03:40:00,sl,-36.45970181043958,-36.45970181043958,99549.64368826672,99549.64368826672
short,45179.71,45223.665760385986,45029.71,2025-08-15 12:50:00,other,45193.665760385986,99549.64368826672,45223.31285117199,2025-08-15 13:55:00,sl,-45.60285117199237,-45.60285117199237,99504.04083709473,99504.04083709473
short,45180.71,45224.20824177759,45030.71,2025-08-15 14:50:00,new_york,45194.20824177759,99504.04083709473,45030.71,2025-08-15 16:55:00,tp,148.0,148.0,99652.04083709473,99652.04083709473
long,45074.31,45038.69028640034,45224.31,2025-08-15 20:50:00,other,45068.69028640034,99652.04083709473,45038.55147231399,2025-08-15 21:00:00,sl,-37.75852768600453,-37.75852768600453,99614.28230940872,99614.28230940872
long,44989.38,44958.756222222226,45139.38,2025-08-18 01:10:00,asia,44988.756222222226,99614.28230940872,44979.54198591468,2025-08-18 09:10:00,sl,-11.838014085318719,-11.838014085318719,99602.4442953234,99602.4442953234
long,44947.81,44900.07638585942,45097.81,2025-08-18 11:35:00,london,44930.07638585942,99602.4442953234,44899.659364066625,2025-08-18 12:20:00,sl,-50.15063593337254,-50.15063593337254,99552.29365939002,99552.29365939002
long,44927.21,44893.735267126,45077.21,2025-08-18 14:35:00,new_york,44923.735267126,99552.29365939002,44897.53794121407,2025-08-18 16:30:00,sl,-31.672058785930858,-31.672058785930858,99520.62160060409,99520.62160060409
short,44874.31,44960.01382719851,44724.31,2025-08-18 16:55:00,new_york,44930.01382719851,99520.62160060409,44958.29357397088,2025-08-18 17:15:00,sl,-85.98357397087966,-85.98357397087966,99434.63802663321,99434.63802663321
short,44890.31,44957.72259522445,44740.31,2025-08-18 17:25:00,new_york,44927.72259522445,99434.63802663321,44957.72545526858,2025-08-18 17:35:00,sl,-69.41545526857954,-69.41545526857954,99365.22257136463,99365.22257136463
short,44919.41,44961.57860382886,44769.41,2025-08-18 18:10:00,new_york,44931.57860382886,99365.22257136463,44962.268795721,2025-08-18 19:30:00,sl,-44.85879572099657,-44.85879572099657,99320.36377564364,99320.36377564364
short,44912.51,44962.07152183197,44762.51,2025-08-18 19:35:00,new_york,44932.07152183197,99320.36377564364,44961.82316347331,2025-08-18 20:30:00,sl,-51.31316347330721,-51.31316347330721,99269.05061217034,99269.05061217034
short,44910.51,44961.79083965156,44760.51,2025-08-18 20:35:00,other,44931.79083965156,99269.05061217034,44908.35390218813,2025-08-19 11:50:00,sl,0.1560978118723142,0.1560978118723142,99269.20670998222,99269.20670998222
short,44873.71,44910.75309533337,44723.71,2025-08-19 13:00:00,other,44880.75309533337,99269.20670998222,44910.643067277786,2025-08-19 14:00:00,sl,-38.933067277786904,-38.933067277786904,99230.27364270443,99230.27364270443
short,44973.11,45025.216367404624,44823.11,2025-08-19 18:20:00,new_york,44995.216367404624,99230.27364270443,44823.11,2025-08-19 21:30:00,tp,148.0,148.0,99378.27364270443,99378.27364270443
long,44960.68,44927.34666666667,45110.68,2025-08-20 01:05:00,asia,44957.34666666667,99378.27364270443,44911.27953708574,2025-08-20 02:20:00,sl,-51.40046291425824,-51.40046291425824,99326.87317979017,99326.87317979017
long,44874.81,44830.796204396975,45024.81,2025-08-20 13:15:00,other,44860.796204396975,99326.87317979017,45024.81,2025-08-20 16:30:00,tp,148.0,148.0,99474.87317979017,99474.87317979017
short,44884.21,44924.33481260685,44734.21,2025-08-20 16:50:00,new_york,44894.33481260685,99474.87317979017,44903.59483108144,2025-08-20 18:15:00,sl,-21.384831081442826,-21.384831081442826,99453.48834870872,99453.48834870872
short,44847.31,44908.92974334091,44697.31,2025-08-20 18:50:00,new_york,44878.92974334091,99453.48834870872,44907.72851808719,2025-08-20 19:15:00,sl,-62.41851808719366,-62.41851808719366,99391.06983062153,99391.06983062153
short,44876.31,44909.75514525872,44726.31,2025-08-20 19:55:00,new_york,44879.75514525872,99391.06983062153,44910.124840641365,2025-08-20 20:05:00,sl,-35.81484064136748,-35.81484064136748,99355.25498998017,99355.25498998017
short,44872.31,44910.398963147934,44722.31,2025-08-20 20:25:00,other,44880.398963147934,99355.25498998017,44910.65294291098,2025-08-20 20:30:00,sl,-40.34294291098195,-40.34294291098195,99314.91204706919,99314.91204706919
short,44857.21,44912.670447375735,44707.21,2025-08-20 21:00:00,other,44882.670447375735,99314.91204706919,44910.0531765633,2025-08-20 21:45:00,sl,-54.843176563299494,-54.843176563299494,99260.06887050589,99260.06887050589
short,44922.88,44955.88,44772.88,2025-08-21 01:05:00,asia,44925.88,99260.06887050589,44912.810322650694,2025-08-21 04:55:00,sl,8.069677349303674,8.069677349303674,99268.1385478552,99268.1385478552
short,44889.51,44924.54475301296,44739.51,2025-08-21 07:55:00,london,44894.54475301296,99268.1385478552,44922.30891655104,2025-08-21 09:10:00,sl,-34.79891655103711,-34.79891655103711,99233.33963130416,99233.33963130416
short,44892.11,44924.44912993971,44742.11,2025-08-21 10:00:00,london,44894.44912993971,99233.33963130416,44742.11,2025-08-21 13:15:00,tp,148.0,148.0,99381.33963130416,99381.33963130416
long,44816.61,44770.63360158439,44966.61,2025-08-21 17:00:00,new_york,44800.63360158439,99381.33963130416,44775.93736879913,2025-08-21 17:35:00,sl,-42.672631200868636,-42.672631200868636,99338.66700010329,99338.66700010329
