trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
153,2025-10-16 17:10:00,2025-10-16 18:45:00,long,46292.2,46218.7,46549.45,46218.7,sl,-75.5,-603.1,-1.027,116821.59,new_york,46292.2,46253.7,2025-10-16 11:00:00
154,2025-10-20 10:40:00,2025-10-20 16:30:00,short,46375.2,46442.7,46138.95,46442.7,sl,-69.5,-601.41,-1.03,116220.17,london,46407.7,46375.2,2025-10-16 20:00:00
155,2025-10-20 14:00:00,2025-10-20 16:30:00,long,46240.4,46181.4,46446.9,46446.9,tp,204.5,2024.58,3.466,118244.75,new_york,46240.4,46216.4,2025-10-20 09:00:00
156,2025-10-21 14:15:00,2025-10-21 16:45:00,short,46724.1,46793.6,46480.85,46793.6,sl,-71.5,-608.24,-1.029,117636.51,new_york,46758.6,46724.1,2025-10-21 08:00:00
157,2025-10-24 11:20:00,2025-10-24 15:30:00,long,46734.6,46636.6,47077.6,47077.6,tp,341.0,2046.64,3.48,119683.15,london,46734.6,46671.6,2025-10-24 05:00:00
158,2025-10-27 11:40:00,2025-10-27 16:35:00,long,47483.5,47409.5,47742.5,47409.5,sl,-76.0,-614.59,-1.027,119068.56,london,47483.5,47444.5,2025-10-27 09:00:00
159,2025-10-30 08:05:00,2025-10-30 12:20:00,long,47597.3,47483.3,47996.3,47483.3,sl,-116.0,-605.79,-1.018,118462.77,london,47597.3,47518.3,2025-10-30 06:00:00
160,2025-10-30 17:45:00,2025-10-31 13:25:00,short,47925.5,48053.0,47479.25,47479.25,tp,444.25,2063.81,3.484,120526.58,new_york,48018.0,47925.5,2025-10-30 01:00:00
161,2025-11-03 16:30:00,2025-11-03 17:25:00,short,47616.8,47722.3,47247.55,47247.55,tp,367.25,2097.79,3.481,122624.37,new_york,47687.3,47616.8,2025-11-03 16:00:00
163,2025-11-04 17:50:00,2025-11-05 19:00:00,short,47199.2,47289.7,46882.45,47289.7,sl,-92.5,-626.67,-1.022,121997.7,new_york,47254.7,47199.2,2025-11-04 10:00:00
162,2025-11-04 16:40:00,2025-11-06 18:25:00,long,46998.7,46834.2,47574.45,46834.2,sl,-166.5,-620.58,-1.012,121377.12,new_york,46998.7,46869.2,2025-11-04 16:00:00
165,2025-11-07 11:40:00,2025-11-07 13:10:00,long,46960.4,46860.9,47308.65,46860.9,sl,-101.5,-619.08,-1.02,120758.04,london,46960.4,46895.9,2025-11-07 10:00:00
164,2025-11-07 10:25:00,2025-11-07 16:30:00,short,46993.1,47081.4,46684.04999999999,46684.04999999999,tp,307.05,2110.35,3.477,122868.39,london,47046.4,46993.1,2025-11-07 06:00:00
166,2025-11-10 16:40:00,2025-11-10 17:50:00,short,47305.7,47391.2,47006.45,47006.45,tp,297.25,2135.83,3.477,125004.22,new_york,47356.2,47305.7,2025-11-06 19:00:00
167,2025-11-14 10:15:00,2025-11-14 13:10:00,long,47345.6,47284.1,47560.85,47284.1,sl,-63.5,-645.35,-1.033,124358.87,london,47345.6,47319.1,2025-11-11 15:00:00
168,2025-11-14 15:45:00,2025-11-14 16:30:00,long,47129.0,46963.8,47707.19999999999,46963.8,sl,-167.2,-629.32,-1.012,123729.55,new_york,47129.0,46998.8,2025-11-10 22:00:00
169,2025-11-20 15:55:00,2025-11-20 16:30:00,short,46584.0,46709.5,46144.75,46709.5,sl,-127.5,-628.51,-1.016,123101.04,new_york,46674.5,46584.0,2025-11-18 08:00:00
170,2025-11-25 16:40:00,2025-11-25 17:45:00,short,46591.5,46853.8,45673.44999999999,46853.8,sl,-264.3,-620.2,-1.008,122480.84,new_york,46818.8,46591.5,2025-11-20 21:00:00
171,2025-12-02 17:20:00,2025-12-03 05:35:00,short,47500.7,47608.7,47122.7,47608.7,sl,-110.0,-623.75,-1.019,121857.1,new_york,47573.7,47500.7,2025-12-02 02:00:00
172,2025-12-03 16:50:00,2025-12-03 18:35:00,long,47507.8,47435.8,47759.8,47759.8,tp,250.0,2115.57,3.472,123972.67,new_york,47507.8,47470.8,2025-12-03 04:00:00
