trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
16,2025-12-15 20:33:00,2025-12-15 20:55:00,short,48322.43,48368.93,48159.68,48368.93,sl,-48.5,-492.35,-1.043,93917.5,new_york,conservative,bearish,48343.93,48317.93,2025-12-15 20:25:00
17,2025-12-15 21:14:00,2025-12-16 03:36:00,long,48352.93,48316.93,48478.93,48316.93,sl,-38.0,-495.68,-1.056,93421.82,new_york,conservative,bullish,48354.48,48341.93,2025-12-15 20:55:00
18,2025-12-15 22:21:00,2025-12-16 02:15:00,long,48411.98,48377.93,48531.15500000001,48377.93,sl,-36.05,-497.17,-1.059,92924.66,new_york,conservative,bullish,48413.43,48402.93,2025-12-15 22:00:00
19,2025-12-16 14:21:00,2025-12-16 15:52:00,long,48425.31,48394.38,48533.565,48394.38,sl,-32.93,-494.67,-1.065,92429.99,new_york,conservative,bullish,48425.31,48419.38,2025-12-16 14:15:00
20,2025-12-16 15:14:00,2025-12-16 15:30:00,short,48414.51,48445.88,48304.71500000002,48445.88,sl,-33.37,-494.25,-1.064,91935.74,new_york,conservative,bearish,48420.88,48413.31,2025-12-16 15:05:00
21,2025-12-16 15:52:00,2025-12-16 16:29:00,long,48382.51,48346.83,48507.39,48346.83,sl,-37.68,-485.45,-1.056,91450.3,new_york,conservative,bullish,48382.83,48371.83,2025-12-16 13:40:00
22,2025-12-16 16:29:00,2025-12-16 16:40:00,long,48360.51,48328.71,48471.81000000001,48328.71,sl,-33.8,-486.01,-1.063,90964.29,new_york,conservative,bullish,48362.01,48353.71,2025-12-16 12:40:00
23,2025-12-16 16:30:00,2025-12-16 16:31:00,short,48408.81,48435.51,48315.359999999986,48435.51,sl,-28.7,-491.5,-1.075,90472.79,new_york,conservative,bearish,48410.51,48408.01,2025-12-16 16:25:00
24,2025-12-16 17:14:00,2025-12-16 17:15:00,long,48288.81,48263.01,48379.109999999986,48263.01,sl,-27.8,-487.43,-1.078,89985.35,new_york,conservative,bullish,48295.11,48288.01,2025-12-16 12:05:00
25,2025-12-16 17:32:00,2025-12-16 17:45:00,short,48260.31,48290.31,48155.31,48290.31,sl,-32.0,-479.92,-1.067,89505.43,new_york,conservative,bearish,48265.31,48239.81,2025-12-16 17:20:00
26,2025-12-16 19:35:00,2025-12-16 20:03:00,short,48166.38,48223.38,47966.88,47966.88,tp,197.5,1550.64,3.465,91056.08,new_york,conservative,bearish,48198.38,48162.88,2025-12-16 19:25:00
27,2025-12-16 20:54:00,2025-12-16 21:02:00,long,48098.48,48055.43,48249.15500000001,48055.43,sl,-45.05,-476.43,-1.046,90579.64,new_york,conservative,bullish,48102.98,48080.43,2025-12-16 20:45:00
28,2025-12-16 21:29:00,2025-12-16 22:08:00,short,48018.91,48098.93,47738.84000000001,48098.93,sl,-82.02,-464.22,-1.025,90115.43,new_york,conservative,bearish,48073.93,48011.48,2025-12-16 21:05:00
29,2025-12-16 22:14:00,2025-12-17 02:02:00,long,48072.43,48023.98,48242.00499999999,48023.98,sl,-50.45,-469.18,-1.041,89646.25,new_york,conservative,bullish,48074.43,48048.98,2025-12-16 22:05:00
