trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at,date
769,2025-01-17 15:03:00,2025-01-17 15:08:00,long,43223.79,43194.29,43282.79,43282.79,tp,57.0,96.61,1.932,19711.02,london,conservative,bullish,43223.79,43219.29,2025-01-17 14:10:00,2025-01-17
770,2025-01-17 18:33:00,2025-01-17 20:44:00,long,43497.54,43460.29,43572.04,43460.29,sl,-39.25,-52.68,-1.054,19658.34,london,conservative,bullish,43497.54,43485.29,2025-01-17 18:20:00,2025-01-17
771,2025-01-17 19:56:00,2025-01-17 20:33:00,long,43508.54,43479.54,43566.54,43479.54,sl,-31.0,-53.45,-1.069,19604.89,new_york,conservative,bullish,43508.54,43504.54,2025-01-17 19:15:00,2025-01-17
772,2025-01-17 20:33:00,2025-01-17 20:44:00,short,43526.54,43560.54,43458.54,43458.54,tp,66.0,97.06,1.941,19701.95,new_york,conservative,bearish,43535.54,43526.54,2025-01-17 19:55:00,2025-01-17
773,2025-01-20 10:18:00,2025-01-20 10:27:00,long,43465.49,43436.24,43523.99,43436.24,sl,-31.25,-53.42,-1.068,19648.53,london,conservative,bullish,43465.49,43461.24,2025-01-20 09:55:00,2025-01-20
774,2025-01-20 10:29:00,2025-01-20 14:20:00,long,43430.39,43400.89,43489.39,43400.89,sl,-31.5,-53.39,-1.068,19595.14,london,conservative,bullish,43430.39,43425.89,2025-01-20 08:30:00,2025-01-20
775,2025-01-20 11:50:00,2025-01-20 14:18:00,long,43433.49,43406.49,43487.49,43406.49,sl,-29.0,-53.7,-1.074,19541.43,london,conservative,bullish,43433.49,43431.49,2025-01-20 11:45:00,2025-01-20
776,2025-01-20 14:31:00,2025-01-20 15:30:00,short,43404.49,43439.49,43334.49,43439.49,sl,-37.0,-52.86,-1.057,19488.58,london,conservative,bearish,43414.49,43404.49,2025-01-20 14:20:00,2025-01-20
777,2025-01-20 14:57:00,2025-01-20 15:30:00,long,43399.49,43370.99,43456.49,43370.99,sl,-30.5,-53.51,-1.07,19435.07,london,conservative,bullish,43399.49,43395.99,2025-01-20 14:35:00,2025-01-20
778,2025-01-20 16:08:00,2025-01-20 16:15:00,long,43594.99,43550.24,43684.49,43550.24,sl,-46.75,-52.23,-1.045,19382.83,london,conservative,bullish,43594.99,43575.24,2025-01-20 16:00:00,2025-01-20
779,2025-01-20 16:17:00,2025-01-20 16:37:00,long,43564.99,43521.49,43651.99,43651.99,tp,85.0,97.7,1.954,19480.53,london,conservative,bullish,43564.99,43546.49,2025-01-20 15:55:00,2025-01-20
780,2025-01-20 16:54:00,2025-01-20 17:03:00,long,43693.24,43630.74,43818.24,43630.74,sl,-64.5,-51.6,-1.032,19428.93,london,conservative,bullish,43693.24,43655.74,2025-01-20 16:45:00,2025-01-20
781,2025-01-20 17:18:00,2025-01-20 17:26:00,long,43609.74,43558.49,43712.24,43558.49,sl,-53.25,-51.95,-1.039,19376.98,london,conservative,bullish,43609.74,43583.49,2025-01-20 16:25:00,2025-01-20
782,2025-01-20 18:04:00,2025-01-20 19:26:00,short,43576.74,43618.49,43493.24,43493.24,tp,81.5,97.6,1.952,19474.59,london,conservative,bearish,43593.49,43576.74,2025-01-20 17:25:00,2025-01-20
783,2025-01-20 18:15:00,2025-01-20 19:25:00,long,43574.49,43514.24,43694.99,43514.24,sl,-62.25,-51.66,-1.033,19422.93,london,conservative,bullish,43574.49,43539.24,2025-01-20 18:05:00,2025-01-20
784,2025-01-20 19:26:00,2025-01-20 19:35:00,long,43510.49,43481.74,43567.99,43567.99,tp,55.5,96.52,1.93,19519.45,new_york,conservative,bullish,43510.49,43506.74,2025-01-20 17:55:00,2025-01-20
785,2025-01-21 11:17:00,2025-01-21 12:00:00,long,43540.91,43514.91,43592.91,43592.91,tp,50.0,96.15,1.923,19615.6,london,conservative,bullish,43540.91,43539.91,2025-01-21 10:15:00,2025-01-21
786,2025-01-21 12:12:00,2025-01-21 12:59:00,long,43618.16,43567.41,43719.66,43567.41,sl,-52.75,-51.97,-1.039,19563.63,london,conservative,bullish,43618.16,43592.41,2025-01-21 12:05:00,2025-01-21
787,2025-01-21 12:49:00,2025-01-21 13:20:00,long,43591.66,43544.16,43686.66,43544.16,sl,-49.5,-52.11,-1.042,19511.53,london,conservative,bullish,43591.66,43569.16,2025-01-21 12:00:00,2025-01-21
788,2025-01-21 13:12:00,2025-01-21 13:30:00,short,43581.41,43610.91,43522.41,43522.41,tp,57.0,96.61,1.932,19608.14,london,conservative,bearish,43585.91,43581.41,2025-01-21 12:55:00,2025-01-21
789,2025-01-21 13:31:00,2025-01-21 14:09:00,long,43517.66,43479.66,43593.66,43593.66,tp,74.0,97.37,1.947,19705.51,london,conservative,bullish,43517.66,43504.66,2025-01-21 09:30:00,2025-01-21
790,2025-01-21 13:47:00,2025-01-21 16:40:00,long,43569.16,43531.66,43644.16,43644.16,tp,73.0,97.33,1.947,19802.84,london,conservative,bullish,43569.16,43556.66,2025-01-21 13:40:00,2025-01-21
791,2025-01-21 14:27:00,2025-01-21 15:25:00,long,43612.91,43576.41,43685.91,43576.41,sl,-38.5,-52.74,-1.055,19750.1,london,conservative,bullish,43612.91,43601.41,2025-01-21 14:20:00,2025-01-21
792,2025-01-21 15:25:00,2025-01-21 16:41:00,long,43579.41,43544.66,43648.91,43648.91,tp,67.5,97.12,1.942,19847.22,london,conservative,bullish,43579.41,43569.66,2025-01-21 14:10:00,2025-01-21
793,2025-01-21 16:54:00,2025-01-21 18:25:00,long,43683.16,43601.41,43846.66,43846.66,tp,161.5,98.78,1.976,19946.0,london,conservative,bullish,43683.16,43626.41,2025-01-21 16:45:00,2025-01-21
794,2025-01-21 18:38:00,2025-01-21 19:42:00,long,43833.16,43798.41,43902.66,43902.66,tp,67.5,97.12,1.942,20043.12,london,conservative,bullish,43833.16,43823.41,2025-01-21 18:25:00,2025-01-21
795,2025-01-21 22:36:00,2025-01-21 22:51:00,long,43909.91,43873.66,43982.41,43982.41,tp,70.5,97.24,1.945,20140.36,new_york,conservative,bullish,43909.91,43898.66,2025-01-21 22:20:00,2025-01-21
796,2025-01-22 10:47:00,2025-01-22 14:00:00,long,44017.49,43986.74,44078.99,44078.99,tp,59.5,96.75,1.935,20237.11,london,conservative,bullish,44017.49,44011.74,2025-01-22 10:30:00,2025-01-22
797,2025-01-22 10:50:00,2025-01-22 14:00:00,long,44019.49,43992.49,44073.49,44073.49,tp,52.0,96.3,1.926,20333.41,london,conservative,bullish,44019.49,44017.49,2025-01-22 10:35:00,2025-01-22
798,2025-01-22 14:00:00,2025-01-22 14:01:00,long,44000.49,43964.49,44072.49,44072.49,tp,70.0,97.22,1.944,20430.63,london,conservative,bullish,44000.49,43989.49,2025-01-22 10:20:00,2025-01-22
799,2025-01-22 14:46:00,2025-01-22 15:59:00,short,44096.49,44131.49,44026.49,44131.49,sl,-37.0,-52.86,-1.057,20377.77,london,conservative,bearish,44106.49,44096.49,2025-01-22 14:40:00,2025-01-22
800,2025-01-22 15:21:00,2025-01-22 16:30:00,long,44104.99,44074.49,44165.99,44074.49,sl,-32.5,-53.28,-1.066,20324.49,london,conservative,bullish,44104.99,44099.49,2025-01-22 15:10:00,2025-01-22
801,2025-01-22 15:59:00,2025-01-22 16:29:00,long,44118.49,44090.99,44173.49,44090.99,sl,-29.5,-53.64,-1.073,20270.86,london,conservative,bullish,44118.49,44115.99,2025-01-22 15:45:00,2025-01-22
802,2025-01-22 16:29:00,2025-01-22 16:32:00,short,44113.49,44149.49,44041.49,44041.49,tp,70.0,97.22,1.944,20368.08,london,conservative,bearish,44124.49,44113.49,2025-01-22 16:10:00,2025-01-22
803,2025-01-22 16:35:00,2025-01-22 18:04:00,long,44063.24,43991.49,44206.74,43991.49,sl,-73.75,-51.39,-1.028,20316.69,london,conservative,bullish,44063.24,44016.49,2025-01-22 14:00:00,2025-01-22
804,2025-01-22 17:35:00,2025-01-22 17:47:00,long,44064.74,44019.74,44154.74,44019.74,sl,-47.0,-52.22,-1.044,20264.46,london,conservative,bullish,44064.74,44044.74,2025-01-22 16:55:00,2025-01-22
805,2025-01-22 18:43:00,2025-01-23 16:37:00,long,44055.74,43997.74,44171.74,44171.74,tp,114.0,98.28,1.966,20362.74,london,conservative,bullish,44055.74,44022.74,2025-01-22 18:30:00,2025-01-23
806,2025-01-22 20:38:00,2025-01-22 21:00:00,long,44088.74,44057.74,44150.74,44057.74,sl,-33.0,-53.23,-1.065,20309.51,new_york,conservative,bullish,44088.74,44082.74,2025-01-22 20:15:00,2025-01-22
807,2025-01-22 21:04:00,2025-01-23 14:34:00,long,44075.74,44039.99,44147.24,44147.24,tp,69.5,97.2,1.944,20406.72,new_york,conservative,bullish,44075.74,44064.99,2025-01-22 20:10:00,2025-01-23
808,2025-01-23 14:34:00,2025-01-23 14:35:00,long,44055.83,44029.83,44107.83,44107.83,tp,50.0,96.15,1.923,20502.87,london,conservative,bullish,44055.83,44054.83,2025-01-23 11:05:00,2025-01-23
809,2025-01-23 14:35:00,2025-01-23 17:44:00,long,44127.83,44077.58,44228.33,44228.33,tp,98.5,98.01,1.96,20600.88,london,conservative,bullish,44127.83,44102.58,2025-01-23 13:15:00,2025-01-23
810,2025-01-23 18:07:00,2025-01-23 18:11:00,long,44268.08,44236.83,44330.58,44236.83,sl,-33.25,-53.2,-1.064,20547.68,london,conservative,bullish,44268.08,44261.83,2025-01-23 18:00:00,2025-01-23
811,2025-01-23 18:12:00,2025-01-23 18:21:00,long,44254.08,44220.58,44321.08,44321.08,tp,65.0,97.01,1.94,20644.69,london,conservative,bullish,44254.08,44245.58,2025-01-23 17:55:00,2025-01-23
812,2025-01-23 19:02:00,2025-01-23 19:38:00,long,44342.08,44316.08,44394.08,44394.08,tp,50.0,96.15,1.923,20740.85,new_york,conservative,bullish,44342.08,44341.08,2025-01-23 18:45:00,2025-01-23
813,2025-01-23 20:23:00,2025-01-23 20:42:00,long,44462.08,44421.08,44544.08,44421.08,sl,-43.0,-52.44,-1.049,20688.41,new_york,conservative,bullish,44462.08,44446.08,2025-01-23 20:15:00,2025-01-23
814,2025-01-23 20:45:00,2025-01-23 22:35:00,long,44431.08,44400.08,44493.08,44400.08,sl,-33.0,-53.23,-1.065,20635.18,new_york,conservative,bullish,44431.08,44425.08,2025-01-23 20:00:00,2025-01-23
815,2025-01-23 20:54:00,2025-01-23 22:56:00,short,44437.58,44472.08,44368.58,44472.08,sl,-36.5,-52.9,-1.058,20582.29,new_york,conservative,bearish,44447.08,44437.58,2025-01-23 20:40:00,2025-01-23
816,2025-01-23 22:40:00,2025-01-23 22:55:00,long,44404.08,44376.08,44460.08,44460.08,tp,54.0,96.43,1.929,20678.71,new_york,conservative,bullish,44404.08,44401.08,2025-01-23 19:50:00,2025-01-23
817,2025-01-24 10:39:00,2025-01-24 12:23:00,short,44482.86,44510.86,44426.86,44426.86,tp,54.0,96.43,1.929,20775.14,london,conservative,bearish,44485.86,44482.86,2025-01-24 05:20:00,2025-01-24
818,2025-01-24 10:44:00,2025-01-24 12:24:00,short,44487.36,44519.86,44422.36,44422.36,tp,63.0,96.92,1.938,20872.07,london,conservative,bearish,44494.86,44487.36,2025-01-24 05:15:00,2025-01-24
819,2025-01-24 12:23:00,2025-01-24 12:24:00,short,44494.86,44526.36,44431.86,44431.86,tp,61.0,96.83,1.937,20968.89,london,conservative,bearish,44501.36,44494.86,2025-01-24 05:10:00,2025-01-24
820,2025-01-24 12:24:00,2025-01-24 14:18:00,short,44444.71,44483.46,44367.21,44367.21,tp,75.5,97.42,1.948,21066.31,london,conservative,bearish,44458.46,44444.71,2025-01-24 11:40:00,2025-01-24
821,2025-01-24 12:24:00,2025-01-24 14:13:00,short,44437.96,44464.96,44383.96,44383.96,tp,52.0,96.3,1.926,21162.61,london,conservative,bearish,44439.96,44437.96,2025-01-24 12:20:00,2025-01-24
822,2025-01-24 14:23:00,2025-01-24 16:09:00,short,44380.96,44421.96,44298.96,44421.96,sl,-43.0,-52.44,-1.049,21110.17,london,conservative,bearish,44396.96,44380.96,2025-01-24 14:15:00,2025-01-24
823,2025-01-24 16:34:00,2025-01-24 16:52:00,short,44428.96,44461.96,44362.96,44362.96,tp,64.0,96.97,1.939,21207.14,london,conservative,bearish,44436.96,44428.96,2025-01-24 14:05:00,2025-01-24
824,2025-01-24 17:20:00,2025-01-24 18:25:00,short,44389.96,44444.46,44280.96,44444.46,sl,-56.5,-51.83,-1.037,21155.3,london,conservative,bearish,44419.46,44389.96,2025-01-24 16:50:00,2025-01-24
825,2025-01-24 21:18:00,2025-01-24 22:42:00,short,44329.21,44362.21,44263.21,44263.21,tp,64.0,96.97,1.939,21252.27,new_york,conservative,bearish,44337.21,44329.21,2025-01-24 21:10:00,2025-01-24
826,2025-01-24 22:54:00,2025-01-24 22:56:00,short,44308.71,44335.21,44255.71,44335.21,sl,-28.5,-53.77,-1.075,21198.5,new_york,conservative,bearish,44310.21,44308.71,2025-01-24 22:25:00,2025-01-24
827,2025-01-27 10:48:00,2025-01-27 11:00:00,short,43812.52,43871.02,43695.52,43871.02,sl,-60.5,-51.71,-1.034,21146.79,london,conservative,bearish,43846.02,43812.52,2025-01-27 10:40:00,2025-01-27
828,2025-01-27 11:35:00,2025-01-27 12:50:00,short,43967.02,44010.77,43879.52,44010.77,sl,-45.75,-52.29,-1.046,21094.5,london,conservative,bearish,43985.77,43967.02,2025-01-27 09:55:00,2025-01-27
829,2025-01-27 12:12:00,2025-01-27 14:42:00,long,43930.02,43882.02,44026.02,44026.02,tp,94.0,97.92,1.958,21192.42,london,conservative,bullish,43930.02,43907.02,2025-01-27 11:25:00,2025-01-27
830,2025-01-27 12:50:00,2025-01-27 12:51:00,long,43918.02,43890.52,43973.02,43973.02,tp,53.0,96.36,1.927,21288.78,london,conservative,bullish,43918.02,43915.52,2025-01-27 12:25:00,2025-01-27
831,2025-01-27 12:51:00,2025-01-27 14:45:00,short,44008.17,44069.92,43884.67,44069.92,sl,-63.75,-51.62,-1.032,21237.16,london,conservative,bearish,44044.92,44008.17,2025-01-27 08:40:00,2025-01-27
832,2025-01-27 14:46:00,2025-01-27 14:53:00,short,44074.92,44106.92,44010.92,44010.92,tp,62.0,96.88,1.938,21334.04,london,conservative,bearish,44081.92,44074.92,2025-01-27 08:25:00,2025-01-27
833,2025-01-27 14:50:00,2025-01-27 15:30:00,short,44063.92,44092.67,44006.42,44092.67,sl,-30.75,-53.48,-1.07,21280.56,london,conservative,bearish,44067.67,44063.92,2025-01-27 08:30:00,2025-01-27
834,2025-01-27 15:09:00,2025-01-27 16:13:00,long,44048.52,43984.02,44177.52,43984.02,sl,-66.5,-51.55,-1.031,21229.01,london,conservative,bullish,44048.52,44009.02,2025-01-27 14:45:00,2025-01-27
835,2025-01-27 16:11:00,2025-01-27 16:30:00,long,43998.77,43958.02,44080.27,44080.27,tp,79.5,97.55,1.951,21326.56,london,conservative,bullish,43998.77,43983.02,2025-01-27 14:40:00,2025-01-27
836,2025-01-27 18:03:00,2025-01-27 19:01:00,long,44278.27,44231.77,44371.27,44371.27,tp,91.0,97.85,1.957,21424.41,london,conservative,bullish,44278.27,44256.77,2025-01-27 17:25:00,2025-01-27
837,2025-01-27 18:39:00,2025-01-27 18:47:00,short,44300.02,44343.77,44212.52,44343.77,sl,-45.75,-52.29,-1.046,21372.12,london,conservative,bearish,44318.77,44300.02,2025-01-27 18:25:00,2025-01-27
838,2025-01-27 19:54:00,2025-01-27 20:10:00,long,44446.52,44406.27,44527.02,44406.27,sl,-42.25,-52.48,-1.05,21319.64,new_york,conservative,bullish,44446.52,44431.27,2025-01-27 19:25:00,2025-01-27
839,2025-01-27 20:14:00,2025-01-27 20:31:00,long,44398.27,44363.27,44468.27,44468.27,tp,68.0,97.14,1.943,21416.78,new_york,conservative,bullish,44398.27,44388.27,2025-01-27 19:15:00,2025-01-27
840,2025-01-27 20:38:00,2025-01-27 21:00:00,short,44450.27,44503.27,44344.27,44503.27,sl,-55.0,-51.89,-1.038,21364.89,new_york,conservative,bearish,44478.27,44450.27,2025-01-27 19:50:00,2025-01-27
841,2025-01-27 21:51:00,2025-01-27 22:06:00,long,44571.27,44519.27,44675.27,44519.27,sl,-54.0,-51.92,-1.038,21312.97,new_york,conservative,bullish,44571.27,44544.27,2025-01-27 21:20:00,2025-01-27
842,2025-01-27 21:58:00,2025-01-27 22:58:00,short,44587.27,44649.27,44463.27,44649.27,sl,-64.0,-51.61,-1.032,21261.36,new_york,conservative,bearish,44624.27,44587.27,2025-01-27 21:50:00,2025-01-27
843,2025-01-27 22:08:00,2025-01-27 22:19:00,long,44509.77,44475.27,44578.77,44578.77,tp,67.0,97.1,1.942,21358.46,new_york,conservative,bullish,44509.77,44500.27,2025-01-27 21:05:00,2025-01-27
844,2025-01-27 22:30:00,2025-01-27 22:58:00,long,44566.02,44526.02,44646.02,44646.02,tp,78.0,97.5,1.95,21455.96,new_york,conservative,bullish,44566.02,44551.02,2025-01-27 22:20:00,2025-01-27
845,2025-01-28 10:17:00,2025-01-28 10:44:00,long,44562.61,44524.36,44639.11,44639.11,tp,74.5,97.39,1.948,21553.34,london,conservative,bullish,44562.61,44549.36,2025-01-28 09:25:00,2025-01-28
846,2025-01-28 10:21:00,2025-01-28 10:44:00,short,44588.51,44640.26,44485.01,44640.26,sl,-53.75,-51.93,-1.039,21501.41,london,conservative,bearish,44615.26,44588.51,2025-01-28 04:00:00,2025-01-28
847,2025-01-28 12:29:00,2025-01-28 13:33:00,long,44704.36,44676.11,44760.86,44676.11,sl,-30.25,-53.54,-1.071,21447.87,london,conservative,bullish,44704.36,44701.11,2025-01-28 12:05:00,2025-01-28
848,2025-01-28 13:03:00,2025-01-28 14:01:00,short,44695.86,44726.36,44634.86,44634.86,tp,59.0,96.72,1.934,21544.59,london,conservative,bearish,44701.36,44695.86,2025-01-28 12:45:00,2025-01-28
849,2025-01-28 14:15:00,2025-01-28 14:41:00,long,44612.86,44579.36,44679.86,44679.86,tp,65.0,97.01,1.94,21641.61,london,conservative,bullish,44612.86,44604.36,2025-01-28 10:35:00,2025-01-28
850,2025-01-28 15:05:00,2025-01-28 15:37:00,long,44665.36,44621.36,44753.36,44621.36,sl,-46.0,-52.27,-1.045,21589.33,london,conservative,bullish,44665.36,44646.36,2025-01-28 14:40:00,2025-01-28
851,2025-01-28 17:36:00,2025-01-28 17:48:00,long,44790.11,44750.61,44869.11,44869.11,tp,77.0,97.47,1.949,21686.8,london,conservative,bullish,44790.11,44775.61,2025-01-28 17:25:00,2025-01-28
852,2025-01-28 17:57:00,2025-01-28 18:23:00,long,44887.11,44823.61,45014.11,44823.61,sl,-65.5,-51.57,-1.031,21635.23,london,conservative,bullish,44887.11,44848.61,2025-01-28 17:50:00,2025-01-28
853,2025-01-28 18:38:00,2025-01-29 16:34:00,long,44697.61,44616.86,44859.11,44859.11,tp,159.5,98.76,1.975,21733.99,london,conservative,bullish,44697.61,44641.86,2025-01-28 17:05:00,2025-01-29
854,2025-01-28 18:49:00,2025-01-28 19:55:00,short,44735.61,44813.61,44579.61,44813.61,sl,-80.0,-51.28,-1.026,21682.71,london,conservative,bearish,44788.61,44735.61,2025-01-28 18:30:00,2025-01-28
855,2025-01-28 19:59:00,2025-01-29 17:08:00,short,44799.61,44888.36,44622.11,44888.36,sl,-90.75,-51.13,-1.023,21631.58,new_york,conservative,bearish,44863.36,44799.61,2025-01-28 18:25:00,2025-01-29
856,2025-01-29 16:34:00,2025-01-29 16:35:00,long,44739.7,44693.95,44831.2,44831.2,tp,89.5,97.81,1.956,21729.39,london,conservative,bullish,44739.7,44718.95,2025-01-29 16:00:00,2025-01-29
857,2025-01-29 16:45:00,2025-01-29 17:09:00,long,44798.7,44751.2,44893.7,44893.7,tp,93.0,97.89,1.958,21827.29,london,conservative,bullish,44798.7,44776.2,2025-01-29 16:35:00,2025-01-29
858,2025-01-29 17:15:00,2025-01-29 18:05:00,long,44849.7,44805.45,44938.2,44805.45,sl,-46.25,-52.26,-1.045,21775.03,london,conservative,bullish,44849.7,44830.45,2025-01-29 17:05:00,2025-01-29
859,2025-01-29 17:47:00,2025-01-29 17:56:00,long,44872.95,44834.95,44948.95,44834.95,sl,-40.0,-52.63,-1.053,21722.4,london,conservative,bullish,44872.95,44859.95,2025-01-29 17:40:00,2025-01-29
860,2025-01-29 19:46:00,2025-01-29 19:56:00,long,44761.7,44725.7,44833.7,44725.7,sl,-38.0,-52.78,-1.056,21669.62,new_york,conservative,bullish,44761.7,44750.7,2025-01-29 16:20:00,2025-01-29
861,2025-01-29 20:32:00,2025-01-29 20:42:00,short,44754.95,44783.95,44696.95,44696.95,tp,56.0,96.55,1.931,21766.17,new_york,conservative,bearish,44758.95,44754.95,2025-01-29 19:50:00,2025-01-29
862,2025-01-29 21:48:00,2025-01-29 21:56:00,short,44764.95,44802.95,44688.95,44688.95,tp,74.0,97.37,1.947,21863.54,new_york,conservative,bearish,44777.95,44764.95,2025-01-29 19:45:00,2025-01-29
863,2025-01-29 22:19:00,2025-01-29 22:21:00,long,44654.45,44615.45,44732.45,44732.45,tp,76.0,97.44,1.949,21960.98,new_york,conservative,bullish,44654.45,44640.45,2025-01-29 21:40:00,2025-01-29
864,2025-01-29 22:26:00,2025-01-29 22:36:00,short,44783.95,44819.95,44711.95,44711.95,tp,70.0,97.22,1.944,22058.2,new_york,conservative,bearish,44794.95,44783.95,2025-01-29 19:40:00,2025-01-29
865,2025-01-30 10:19:00,2025-01-30 13:30:00,long,44813.52,44778.02,44884.52,44778.02,sl,-37.5,-52.82,-1.056,22005.38,london,conservative,bullish,44813.52,44803.02,2025-01-30 10:05:00,2025-01-30
866,2025-01-30 10:33:00,2025-01-30 13:30:00,long,44828.27,44796.02,44892.77,44796.02,sl,-34.25,-53.1,-1.062,21952.28,london,conservative,bullish,44828.27,44821.02,2025-01-30 10:25:00,2025-01-30
867,2025-01-30 16:19:00,2025-01-30 16:28:00,long,44593.02,44563.52,44652.02,44652.02,tp,57.0,96.61,1.932,22048.89,london,conservative,bullish,44593.02,44588.52,2025-01-30 15:55:00,2025-01-30
868,2025-01-30 16:33:00,2025-01-30 16:49:00,short,44668.02,44767.02,44470.02,44767.02,sl,-101.0,-51.01,-1.02,21997.88,london,conservative,bearish,44742.02,44668.02,2025-01-30 14:05:00,2025-01-30
869,2025-01-30 16:59:00,2025-01-30 17:02:00,long,44762.27,44715.02,44856.77,44715.02,sl,-49.25,-52.12,-1.042,21945.76,london,conservative,bullish,44762.27,44740.02,2025-01-30 16:50:00,2025-01-30
870,2025-01-30 18:30:00,2025-01-30 18:40:00,short,44741.27,44774.77,44674.27,44774.77,sl,-35.5,-52.99,-1.06,21892.78,london,conservative,bearish,44749.77,44741.27,2025-01-30 18:00:00,2025-01-30
871,2025-01-30 19:02:00,2025-01-30 19:13:00,long,44819.27,44776.52,44904.77,44776.52,sl,-44.75,-52.34,-1.047,21840.44,new_york,conservative,bullish,44819.27,44801.52,2025-01-30 18:55:00,2025-01-30
872,2025-01-30 19:18:00,2025-01-30 19:27:00,long,44768.27,44721.27,44862.27,44721.27,sl,-49.0,-52.13,-1.043,21788.31,new_york,conservative,bullish,44768.27,44746.27,2025-01-30 18:40:00,2025-01-30
873,2025-01-30 21:05:00,2025-01-30 22:37:00,long,44911.27,44859.52,45014.77,44859.52,sl,-53.75,-51.93,-1.039,21736.38,new_york,conservative,bullish,44911.27,44884.52,2025-01-30 20:35:00,2025-01-30
874,2025-01-30 22:32:00,2025-01-30 22:36:00,long,44914.27,44885.27,44972.27,44885.27,sl,-31.0,-53.45,-1.069,21682.93,new_york,conservative,bullish,44914.27,44910.27,2025-01-30 21:55:00,2025-01-30
875,2025-01-31 10:16:00,2025-01-31 11:12:00,long,44930.26,44897.26,44996.26,44996.26,tp,64.0,96.97,1.939,21779.9,london,conservative,bullish,44930.26,44922.26,2025-01-31 09:05:00,2025-01-31
876,2025-01-31 10:22:00,2025-01-31 10:48:00,short,44932.36,44962.36,44872.36,44962.36,sl,-32.0,-53.33,-1.067,21726.57,london,conservative,bearish,44937.36,44932.36,2025-01-31 10:05:00,2025-01-31
877,2025-01-31 11:38:00,2025-01-31 11:50:00,long,45000.36,44974.36,45052.36,44974.36,sl,-28.0,-53.85,-1.077,21672.72,london,conservative,bullish,45000.36,44999.36,2025-01-31 11:30:00,2025-01-31
878,2025-01-31 11:52:00,2025-01-31 15:35:00,long,44975.86,44931.61,45064.36,44931.61,sl,-46.25,-52.26,-1.045,21620.46,london,conservative,bullish,44975.86,44956.61,2025-01-31 11:05:00,2025-01-31
