confirmed_at,ob_type,zone_low,zone_high,zone_size,estado_final,entry_time,exit_time,exit_reason,pnl_usd
2024-11-25 23:20:00,bullish,44746.29,44768.79,22.5,destruido,,,,
2024-11-26 01:50:00,bearish,44806.79,44812.54,5.75,expirado,,,,
2024-11-26 03:35:00,bullish,44602.79,44610.79,8.0,expirado,,,,
2024-11-26 04:20:00,bullish,44681.04,44694.79,13.75,expirado,,,,
2024-11-26 04:50:00,bullish,44713.04,44724.04,11.0,tocado,2024-11-26 10:34:00,2024-11-26 13:52:00,tp,121.28
2024-11-26 05:15:00,bullish,44722.54,44728.54,6.0,destruido,,,,
2024-11-26 07:55:00,bearish,44758.04,44766.04,8.0,destruido,,,,
2024-11-26 09:25:00,bullish,44737.04,44768.04,31.0,destruido,,,,
2024-11-26 11:55:00,bullish,44731.14,44737.64,6.5,destruido,,,,
2024-11-26 12:55:00,bullish,44716.14,44739.14,23.0,destruido,,,,
2024-11-26 13:50:00,bullish,44766.39,44785.64,19.25,destruido,,,,
2024-11-26 16:10:00,bullish,44581.14,44615.39,34.25,tocado,2024-11-26 16:32:00,2024-11-26 17:03:00,sl,-51.42
2024-11-26 18:30:00,bullish,44536.39,44579.14,42.75,expirado,,,,
2024-11-26 19:45:00,bullish,44652.39,44661.39,9.0,expirado,,,,
2024-11-26 20:25:00,bullish,44712.39,44721.64,9.25,expirado,,,,
2024-11-26 21:40:00,bullish,44720.39,44759.39,39.0,expirado,,,,
2024-11-26 22:20:00,bullish,44818.39,44833.14,14.75,expirado,,,,
2024-11-27 03:05:00,bullish,44890.92,44894.67,3.75,destruido,,,,
2024-11-27 04:10:00,bullish,44910.42,44918.42,8.0,destruido,,,,
2024-11-27 05:35:00,bearish,44921.42,44926.42,5.0,expirado,,,,
2024-11-27 07:55:00,bearish,44895.42,44906.42,11.0,destruido,,,,
2024-11-27 08:20:00,bullish,44883.42,44896.92,13.5,destruido,,,,
2024-11-27 09:45:00,bullish,44904.52,44907.52,3.0,destruido,,,,
2024-11-27 10:05:00,bearish,44919.52,44923.52,4.0,tocado,2024-11-27 15:34:00,2024-11-27 15:53:00,sl,-52.27
2024-11-27 13:50:00,bullish,44825.02,44829.52,4.5,destruido,,,,
2024-11-27 17:40:00,bearish,44991.77,45024.52,32.75,expirado,,,,
2024-11-27 18:30:00,bearish,44913.52,44941.77,28.25,tocado,2024-11-27 18:40:00,2024-11-27 20:27:00,tp,122.08
2024-11-27 19:50:00,bearish,44815.77,44846.77,31.0,expirado,,,,
2024-11-27 20:15:00,bearish,44790.77,44817.02,26.25,destruido,,,,
2024-11-27 22:05:00,bearish,44778.77,44794.27,15.5,destruido,,,,
2024-11-28 01:35:00,bullish,44777.15,44786.65,9.5,destruido,,,,
2024-11-28 06:20:00,bearish,44814.65,44819.65,5.0,destruido,,,,
2024-11-28 09:15:00,bearish,44803.65,44805.65,2.0,tocado,2024-11-28 10:49:00,2024-11-28 16:53:00,sl,-52.77
2024-11-28 11:20:00,bullish,44793.75,44796.75,3.0,destruido,,,,
2024-11-28 12:05:00,bearish,44814.0,44815.75,1.75,destruido,,,,
2024-11-28 13:05:00,bullish,44778.25,44788.75,10.5,tocado,2024-11-28 14:19:00,2024-11-29 10:01:00,tp,122.97
2024-11-28 19:10:00,bullish,44864.5,44865.0,0.5,destruido,,,,
2024-11-29 01:00:00,bearish,44895.0,44899.5,4.5,expirado,,,,
2024-11-29 01:30:00,bullish,44849.9,44854.4,4.5,destruido,,,,
2024-11-29 03:25:00,bullish,44810.9,44820.9,10.0,expirado,,,,
2024-11-29 04:15:00,bullish,44850.9,44853.9,3.0,expirado,,,,
2024-11-29 05:40:00,bearish,44894.9,44898.4,3.5,destruido,,,,
2024-11-29 09:55:00,bullish,44850.0,44872.75,22.75,tocado,2024-11-29 10:42:00,2024-11-29 15:43:00,sl,-52.17
2024-11-29 12:15:00,bullish,44902.5,44916.5,14.0,tocado,2024-11-29 12:31:00,2024-11-29 15:28:00,sl,-52.48
2024-11-29 14:20:00,bearish,44926.75,44937.0,10.25,destruido,,,,
2024-11-29 14:45:00,bearish,44910.0,44924.0,14.0,tocado,2024-11-29 16:33:00,2024-11-29 18:01:00,sl,-51.93
2024-11-29 15:30:00,bearish,44892.0,44898.0,6.0,destruido,,,,
2024-11-29 16:15:00,bullish,44820.0,44831.0,11.0,destruido,,,,
2024-11-29 17:00:00,bearish,44902.25,44911.25,9.0,tocado,2024-11-29 17:15:00,2024-11-29 17:56:00,sl,-52.16
2024-11-29 18:05:00,bullish,44900.25,44917.25,17.0,destruido,,,,
2024-11-29 20:00:00,bearish,45086.75,45099.25,12.5,expirado,,,,
2024-12-02 03:45:00,bearish,44931.01,44934.51,3.5,expirado,,,,
2024-12-02 04:40:00,bearish,44891.01,44902.01,11.0,destruido,,,,
2024-12-02 05:35:00,bullish,44899.01,44903.01,4.0,destruido,,,,
2024-12-02 07:25:00,bearish,44892.01,44906.51,14.5,tocado,2024-12-02 10:17:00,2024-12-02 12:16:00,sl,-51.37
2024-12-02 08:10:00,bearish,44894.26,44896.76,2.5,destruido,,,,
2024-12-02 10:15:00,bullish,44860.61,44873.11,12.5,destruido,,,,
2024-12-02 12:20:00,bullish,44911.11,44917.11,6.0,tocado,2024-12-02 12:31:00,2024-12-02 16:30:00,tp,120.4
2024-12-02 12:40:00,bearish,44937.11,44949.11,12.0,tocado,2024-12-02 13:05:00,2024-12-02 16:28:00,sl,-51.21
2024-12-02 15:25:00,bullish,44937.61,44946.11,8.5,destruido,,,,
2024-12-02 17:45:00,bullish,44739.86,44753.36,13.5,expirado,,,,
2024-12-02 18:05:00,bearish,44838.36,44858.36,20.0,tocado,2024-12-02 18:26:00,2024-12-03 16:30:00,sl,-51.26
2024-12-02 18:35:00,bullish,44796.61,44815.36,18.75,destruido,,,,
2024-12-02 22:40:00,bearish,44863.36,44890.11,26.75,expirado,,,,
2024-12-03 01:25:00,bullish,44792.71,44804.71,12.0,destruido,,,,
2024-12-03 01:45:00,bearish,44817.96,44832.21,14.25,destruido,,,,
2024-12-03 02:25:00,bearish,44809.71,44819.96,10.25,destruido,,,,
2024-12-03 03:50:00,bearish,44797.96,44802.21,4.25,destruido,,,,
2024-12-03 04:50:00,bullish,44774.96,44782.21,7.25,expirado,,,,
2024-12-03 07:30:00,bullish,44812.21,44814.21,2.0,destruido,,,,
2024-12-03 10:10:00,bullish,44781.56,44793.31,11.75,destruido,,,,
2024-12-03 11:55:00,bullish,44800.56,44812.31,11.75,tocado,2024-12-03 12:29:00,2024-12-03 16:37:00,sl,-51.58
2024-12-03 14:05:00,bullish,44797.31,44802.31,5.0,destruido,,,,
2024-12-03 15:20:00,bullish,44805.06,44812.31,7.25,destruido,,,,
2024-12-03 19:05:00,bullish,44610.06,44628.81,18.75,expirado,,,,
2024-12-03 22:15:00,bearish,44782.56,44798.56,16.0,destruido,,,,
2024-12-04 01:30:00,bullish,44803.36,44811.36,8.0,expirado,,,,
2024-12-04 02:45:00,bearish,44837.36,44845.36,8.0,destruido,,,,
2024-12-04 05:50:00,bullish,44837.36,44844.36,7.0,expirado,,,,
2024-12-04 06:15:00,bullish,44850.86,44853.36,2.5,destruido,,,,
2024-12-04 07:40:00,bullish,44863.61,44867.86,4.25,destruido,,,,
2024-12-04 08:30:00,bearish,44880.36,44881.61,1.25,destruido,,,,
2024-12-04 09:45:00,bullish,44846.46,44859.46,13.0,tocado,2024-12-04 17:16:00,2024-12-04 18:19:00,tp,120.34
2024-12-04 11:25:00,bullish,44880.96,44892.46,11.5,destruido,,,,
2024-12-04 13:40:00,bullish,44928.71,44955.21,26.5,destruido,,,,
2024-12-04 17:15:00,bearish,44974.71,45016.71,42.0,tocado,2024-12-04 18:22:00,2024-12-04 22:10:00,sl,-50.84
2024-12-04 19:35:00,bearish,44954.71,44961.21,6.5,destruido,,,,
2024-12-04 20:55:00,bullish,44819.71,44898.71,79.0,expirado,,,,
2024-12-04 21:20:00,bullish,44902.71,44926.71,24.0,expirado,,,,
2024-12-04 22:15:00,bullish,44969.71,44992.71,23.0,expirado,,,,
2024-12-04 22:35:00,bearish,45043.71,45073.21,29.5,destruido,,,,
2024-12-05 01:20:00,bullish,45030.36,45033.36,3.0,destruido,,,,
2024-12-05 04:25:00,bullish,45038.52,45043.52,5.0,destruido,,,,
2024-12-05 05:00:00,bearish,45053.52,45056.02,2.5,destruido,,,,
2024-12-05 06:45:00,bearish,45027.77,45032.02,4.25,destruido,,,,
2024-12-05 08:10:00,bullish,45030.52,45036.77,6.25,tocado,2024-12-05 11:26:00,2024-12-05 15:42:00,sl,-51.69
2024-12-05 08:55:00,bearish,45054.02,45065.27,11.25,destruido,,,,
2024-12-05 12:10:00,bullish,45036.37,45046.62,10.25,destruido,,,,
2024-12-05 12:50:00,bearish,45035.12,45039.62,4.5,tocado,2024-12-05 13:25:00,2024-12-05 16:31:00,sl,-51.79
2024-12-05 13:15:00,bullish,44998.12,45007.62,9.5,destruido,,,,
2024-12-05 14:00:00,bearish,45037.62,45040.87,3.25,tocado,2024-12-05 16:34:00,2024-12-05 17:02:00,sl,-51.33
2024-12-05 16:10:00,bullish,44976.12,44988.62,12.5,tocado,2024-12-05 16:41:00,2024-12-05 17:30:00,sl,-50.83
2024-12-05 17:05:00,bullish,44965.87,44988.87,23.0,tocado,2024-12-05 17:16:00,2024-12-05 17:37:00,sl,-50.2
2024-12-05 19:30:00,bearish,44921.87,44938.87,17.0,expirado,,,,
2024-12-05 20:00:00,bullish,44868.62,44894.62,26.0,destruido,,,,
2024-12-05 20:45:00,bullish,44840.37,44907.87,67.5,destruido,,,,
2024-12-05 22:15:00,bearish,44864.87,44872.37,7.5,expirado,,,,
2024-12-05 23:20:00,bearish,44806.87,44813.02,6.15,expirado,,,,
2024-12-05 23:40:00,bullish,44749.52,44765.52,16.0,destruido,,,,
2024-12-06 01:30:00,bullish,44773.55,44785.3,11.75,destruido,,,,
2024-12-06 04:30:00,bullish,44761.8,44765.55,3.75,destruido,,,,
2024-12-06 06:05:00,bearish,44758.3,44762.8,4.5,destruido,,,,
2024-12-06 07:50:00,bearish,44765.3,44767.8,2.5,destruido,,,,
2024-12-06 08:10:00,bullish,44758.3,44759.8,1.5,destruido,,,,
2024-12-06 09:20:00,bullish,44774.8,44777.8,3.0,destruido,,,,
2024-12-06 09:40:00,bearish,44786.9,44789.15,2.25,destruido,,,,
2024-12-06 11:05:00,bearish,44800.9,44809.65,8.75,tocado,2024-12-06 11:46:00,2024-12-06 15:31:00,sl,-50.21
2024-12-06 12:10:00,bearish,44798.9,44805.9,7.0,tocado,2024-12-06 12:29:00,2024-12-06 15:31:00,sl,-50.31
2024-12-06 13:00:00,bearish,44799.9,44803.9,4.0,destruido,,,,
2024-12-06 15:15:00,bearish,44774.9,44779.9,5.0,destruido,,,,
2024-12-06 18:20:00,bearish,44841.4,44855.9,14.5,expirado,,,,
2024-12-06 19:15:00,bearish,44734.65,44756.15,21.5,expirado,,,,
2024-12-06 21:15:00,bearish,44668.15,44695.15,27.0,expirado,,,,
2024-12-06 23:30:00,bearish,44636.8,44650.8,14.0,destruido,,,,
2024-12-09 01:35:00,bullish,44635.11,44657.36,22.25,destruido,,,,
2024-12-09 04:30:00,bearish,44645.36,44645.86,0.5,destruido,,,,
2024-12-09 06:55:00,bullish,44601.86,44612.36,10.5,destruido,,,,
2024-12-09 07:30:00,bearish,44623.36,44630.61,7.25,destruido,,,,
2024-12-09 08:55:00,bullish,44611.86,44615.86,4.0,destruido,,,,
2024-12-09 09:30:00,bullish,44596.21,44613.86,17.65,tocado,2024-12-09 10:59:00,2024-12-09 16:30:00,tp,116.98
2024-12-09 11:00:00,bearish,44622.71,44639.96,17.25,destruido,,,,
2024-12-09 13:00:00,bullish,44637.21,44639.96,2.75,tocado,2024-12-09 13:06:00,2024-12-09 16:30:00,tp,116.27
2024-12-09 14:20:00,bearish,44676.96,44686.21,9.25,destruido,,,,
2024-12-09 14:40:00,bullish,44647.96,44654.96,7.0,tocado,2024-12-09 16:42:00,2024-12-09 17:44:00,sl,-51.0
2024-12-09 18:30:00,bullish,44545.21,44597.21,52.0,tocado,2024-12-09 18:34:00,2024-12-09 21:51:00,sl,-49.54
2024-12-09 19:00:00,bullish,44582.71,44608.21,25.5,destruido,,,,
2024-12-09 20:10:00,bearish,44599.21,44602.21,3.0,destruido,,,,
2024-12-09 22:55:00,bearish,44479.96,44506.71,26.75,expirado,,,,
2024-12-10 04:00:00,bullish,44383.34,44387.59,4.25,tocado,2024-12-10 11:48:00,2024-12-10 15:13:00,sl,-50.63
2024-12-10 07:15:00,bullish,44407.59,44410.09,2.5,tocado,2024-12-10 10:52:00,2024-12-10 15:00:00,sl,-50.75
2024-12-10 09:40:00,bullish,44430.69,44435.69,5.0,destruido,,,,
2024-12-10 10:00:00,bearish,44451.69,44471.19,19.5,tocado,2024-12-10 17:51:00,2024-12-10 22:31:00,tp,117.43
2024-12-10 11:40:00,bearish,44407.69,44420.19,12.5,destruido,,,,
2024-12-10 12:15:00,bullish,44379.69,44387.94,8.25,destruido,,,,
2024-12-10 12:50:00,bearish,44407.69,44426.69,19.0,destruido,,,,
2024-12-10 13:25:00,bullish,44401.19,44419.69,18.5,destruido,,,,
2024-12-10 14:00:00,bearish,44430.69,44434.69,4.0,destruido,,,,
2024-12-10 15:05:00,bearish,44390.69,44406.69,16.0,destruido,,,,
2024-12-10 17:30:00,bullish,44285.69,44346.94,61.25,destruido,,,,
2024-12-10 19:05:00,bearish,44466.94,44490.94,24.0,expirado,,,,
2024-12-10 21:10:00,bearish,44415.94,44429.44,13.5,destruido,,,,
2024-12-10 22:10:00,bearish,44437.94,44457.94,20.0,expirado,,,,
2024-12-10 23:15:00,bullish,44241.94,44270.19,28.25,expirado,,,,
2024-12-10 23:50:00,bearish,44332.09,44333.59,1.5,expirado,,,,
2024-12-11 01:20:00,bearish,44311.09,44314.59,3.5,expirado,,,,
2024-12-11 03:45:00,bearish,44302.76,44306.76,4.0,expirado,,,,
2024-12-11 06:45:00,bearish,44276.76,44280.51,3.75,destruido,,,,
2024-12-11 11:55:00,bearish,44250.86,44256.86,6.0,tocado,2024-12-11 13:32:00,2024-12-11 14:54:00,sl,-50.61
2024-12-11 13:35:00,bullish,44220.36,44235.86,15.5,destruido,,,,
2024-12-11 14:30:00,bullish,44243.86,44252.86,9.0,tocado,2024-12-11 15:16:00,2024-12-11 15:35:00,tp,117.83
2024-12-11 15:40:00,bullish,44248.36,44257.86,9.5,destruido,,,,
2024-12-11 16:55:00,bearish,44329.36,44395.86,66.5,tocado,2024-12-11 18:48:00,2024-12-12 05:22:00,tp,119.91
2024-12-11 18:10:00,bearish,44275.11,44295.11,20.0,tocado,2024-12-11 18:21:00,2024-12-11 18:40:00,sl,-50.36
2024-12-11 18:45:00,bullish,44251.11,44274.11,23.0,destruido,,,,
2024-12-11 19:50:00,bullish,44268.11,44287.11,19.0,destruido,,,,
2024-12-11 20:50:00,bearish,44331.86,44344.11,12.25,expirado,,,,
2024-12-11 21:55:00,bearish,44267.11,44285.61,18.5,expirado,,,,
2024-12-11 23:55:00,bearish,44148.76,44152.76,4.0,expirado,,,,
2024-12-12 02:25:00,bearish,44127.95,44132.45,4.5,expirado,,,,
2024-12-12 02:55:00,bearish,44105.7,44112.7,7.0,destruido,,,,
2024-12-12 06:40:00,bullish,44080.95,44086.95,6.0,destruido,,,,
2024-12-12 07:50:00,bullish,44088.95,44090.95,2.0,destruido,,,,
2024-12-12 08:35:00,bearish,44107.95,44114.45,6.5,destruido,,,,
2024-12-12 09:35:00,bearish,44089.55,44094.8,5.25,destruido,,,,
2024-12-12 11:20:00,bullish,44070.3,44078.05,7.75,tocado,2024-12-12 17:09:00,2024-12-12 18:22:00,tp,121.54
2024-12-12 13:25:00,bearish,44091.05,44101.05,10.0,destruido,,,,
2024-12-12 14:25:00,bullish,44107.05,44117.3,10.25,tocado,2024-12-12 15:05:00,2024-12-12 16:44:00,tp,120.2
2024-12-12 18:05:00,bullish,44085.3,44131.3,46.0,destruido,,,,
2024-12-12 19:00:00,bearish,44146.3,44172.05,25.75,expirado,,,,
2024-12-12 19:20:00,bullish,44058.3,44080.3,22.0,destruido,,,,
2024-12-12 19:40:00,bearish,44103.3,44152.3,49.0,expirado,,,,
2024-12-12 20:45:00,bearish,44086.05,44103.3,17.25,expirado,,,,
2024-12-12 21:25:00,bearish,43996.3,44017.3,21.0,expirado,,,,
2024-12-12 22:35:00,bullish,43941.3,43954.3,13.0,destruido,,,,
2024-12-12 22:55:00,bearish,43970.3,43991.3,21.0,expirado,,,,
2024-12-13 01:10:00,bearish,43945.95,43956.95,11.0,destruido,,,,
2024-12-13 02:10:00,bullish,43897.91,43905.66,7.75,expirado,,,,
2024-12-13 03:20:00,bearish,43941.16,43946.91,5.75,destruido,,,,
2024-12-13 04:30:00,bullish,43893.91,43900.91,7.0,expirado,,,,
2024-12-13 07:05:00,bullish,43934.91,43937.91,3.0,destruido,,,,
2024-12-13 08:55:00,bullish,43935.41,43942.16,6.75,tocado,2024-12-13 16:18:00,2024-12-13 16:34:00,tp,122.98
2024-12-13 10:20:00,bullish,43972.01,43985.01,13.0,destruido,,,,
2024-12-13 14:20:00,bearish,44026.51,44033.51,7.0,destruido,,,,
2024-12-13 16:10:00,bearish,43981.51,43994.51,13.0,destruido,,,,
2024-12-13 16:40:00,bullish,43934.51,43948.01,13.5,destruido,,,,
2024-12-13 18:55:00,bearish,43924.26,43959.26,35.0,expirado,,,,
2024-12-13 19:20:00,bearish,43903.26,43923.26,20.0,expirado,,,,
2024-12-13 20:30:00,bullish,43789.76,43820.26,30.5,destruido,,,,
2024-12-13 23:30:00,bearish,43802.91,43811.16,8.25,destruido,,,,
2024-12-13 23:50:00,bullish,43777.91,43787.41,9.5,expirado,,,,
2024-12-16 01:40:00,bullish,43845.63,43857.63,12.0,expirado,,,,
2024-12-16 02:00:00,bearish,43872.13,43876.88,4.75,destruido,,,,
2024-12-16 05:15:00,bearish,43896.88,43901.63,4.75,tocado,2024-12-16 10:24:00,2024-12-16 16:01:00,sl,-53.32
2024-12-16 07:30:00,bearish,43883.88,43886.13,2.25,destruido,,,,
2024-12-16 08:30:00,bullish,43872.13,43873.13,1.0,destruido,,,,
2024-12-16 10:45:00,bearish,43878.98,43899.73,20.75,tocado,2024-12-16 10:48:00,2024-12-16 16:01:00,sl,-52.59
2024-12-16 11:35:00,bullish,43842.98,43848.98,6.0,destruido,,,,
2024-12-16 12:05:00,bullish,43859.98,43865.98,6.0,tocado,2024-12-16 16:28:00,2024-12-16 16:32:00,sl,-52.69
2024-12-16 14:20:00,bullish,43887.48,43896.48,9.0,destruido,,,,
2024-12-16 15:40:00,bearish,43912.23,43923.23,11.0,destruido,,,,
2024-12-16 16:00:00,bullish,43898.98,43905.23,6.25,destruido,,,,
2024-12-16 16:25:00,bearish,43925.48,43938.48,13.0,tocado,2024-12-16 17:05:00,2024-12-16 19:03:00,tp,122.85
2024-12-16 17:25:00,bearish,43867.73,43937.73,70.0,tocado,2024-12-16 18:01:00,2024-12-17 10:02:00,tp,123.98
2024-12-16 18:50:00,bullish,43813.98,43848.73,34.75,destruido,,,,
2024-12-16 21:55:00,bullish,43800.48,43825.73,25.25,destruido,,,,
2024-12-16 22:50:00,bearish,43830.98,43846.73,15.75,expirado,,,,
2024-12-16 23:20:00,bearish,43730.73,43763.23,32.5,expirado,,,,
2024-12-17 02:05:00,bearish,43697.07,43704.32,7.25,destruido,,,,
2024-12-17 05:05:00,bearish,43745.82,43756.32,10.5,expirado,,,,
2024-12-17 06:15:00,bullish,43718.07,43725.32,7.25,destruido,,,,
2024-12-17 06:50:00,bearish,43735.32,43737.82,2.5,expirado,,,,
2024-12-17 07:35:00,bearish,43709.32,43717.82,8.5,expirado,,,,
2024-12-17 08:25:00,bearish,43681.82,43688.82,7.0,expirado,,,,
2024-12-17 09:50:00,bearish,43648.42,43654.42,6.0,expirado,,,,
2024-12-17 12:25:00,bearish,43612.92,43628.92,16.0,tocado,2024-12-17 13:16:00,2024-12-17 16:41:00,tp,126.01
2024-12-17 13:20:00,bullish,43589.42,43595.17,5.75,destruido,,,,
2024-12-17 13:45:00,bearish,43615.67,43623.42,7.75,expirado,,,,
2024-12-17 14:15:00,bullish,43552.67,43560.67,8.0,destruido,,,,
2024-12-17 15:00:00,bearish,43572.67,43584.17,11.5,expirado,,,,
2024-12-17 15:25:00,bullish,43513.92,43564.17,50.25,tocado,2024-12-17 16:03:00,2024-12-17 16:41:00,sl,-52.41
2024-12-17 16:05:00,bullish,43521.17,43547.67,26.5,destruido,,,,
2024-12-17 16:30:00,bearish,43555.92,43573.92,18.0,expirado,,,,
2024-12-17 18:15:00,bullish,43440.92,43466.67,25.75,tocado,2024-12-17 18:24:00,2024-12-17 20:18:00,sl,-53.27
2024-12-17 19:00:00,bullish,43468.67,43485.17,16.5,destruido,,,,
2024-12-17 19:20:00,bearish,43527.67,43541.17,13.5,destruido,,,,
2024-12-17 21:00:00,bullish,43404.67,43414.67,10.0,destruido,,,,
2024-12-17 21:20:00,bearish,43447.67,43461.67,14.0,destruido,,,,
2024-12-17 22:35:00,bullish,43361.67,43382.17,20.5,expirado,,,,
2024-12-18 01:45:00,bullish,43445.63,43452.13,6.5,expirado,,,,
2024-12-18 03:40:00,bullish,43507.13,43513.13,6.0,tocado,2024-12-18 11:27:00,2024-12-18 14:50:00,tp,125.77
2024-12-18 04:15:00,bullish,43525.13,43529.13,4.0,destruido,,,,
2024-12-18 05:25:00,bearish,43539.13,43543.13,4.0,destruido,,,,
2024-12-18 06:35:00,bullish,43508.38,43511.13,2.75,expirado,,,,
2024-12-18 07:20:00,bearish,43550.13,43552.63,2.5,destruido,,,,
2024-12-18 08:20:00,bullish,43543.38,43548.13,4.75,destruido,,,,
2024-12-18 08:40:00,bearish,43554.63,43556.63,2.0,destruido,,,,
2024-12-18 09:00:00,bullish,43523.13,43528.13,5.0,tocado,2024-12-18 10:23:00,2024-12-18 14:55:00,tp,125.71
2024-12-18 10:00:00,bearish,43552.48,43557.48,5.0,destruido,,,,
2024-12-18 12:10:00,bullish,43512.98,43523.23,10.25,destruido,,,,
2024-12-18 13:05:00,bullish,43554.23,43556.23,2.0,destruido,,,,
2024-12-18 15:25:00,bullish,43608.48,43620.23,11.75,tocado,2024-12-18 15:43:00,2024-12-18 16:00:00,sl,-54.82
2024-12-18 15:50:00,bearish,43645.23,43651.73,6.5,destruido,,,,
2024-12-18 17:50:00,bullish,43602.73,43628.48,25.75,destruido,,,,
2024-12-18 18:10:00,bearish,43698.48,43705.48,7.0,expirado,,,,
2024-12-18 20:00:00,bearish,43660.48,43686.98,26.5,expirado,,,,
2024-12-18 21:20:00,bearish,43621.23,43631.48,10.25,expirado,,,,
2024-12-18 21:55:00,bearish,43170.98,43266.98,96.0,expirado,,,,
2024-12-18 22:45:00,bearish,42827.98,42938.23,110.25,expirado,,,,
2024-12-19 03:30:00,bearish,42386.5,42407.5,21.0,destruido,,,,
2024-12-19 04:25:00,bullish,42374.5,42399.5,25.0,destruido,,,,
2024-12-19 04:45:00,bearish,42391.5,42406.75,15.25,destruido,,,,
2024-12-19 05:50:00,bullish,42364.0,42376.5,12.5,destruido,,,,
2024-12-19 07:40:00,bearish,42384.5,42388.5,4.0,destruido,,,,
2024-12-19 10:15:00,bearish,42411.6,42454.85,43.25,tocado,2024-12-19 10:30:00,2024-12-19 14:11:00,sl,-53.63
2024-12-19 11:20:00,bearish,42455.6,42471.6,16.0,tocado,2024-12-19 12:14:00,2024-12-19 14:12:00,sl,-54.34
2024-12-19 11:45:00,bullish,42375.1,42394.6,19.5,tocado,2024-12-19 17:37:00,2024-12-19 17:51:00,tp,126.17
2024-12-19 13:20:00,bullish,42418.6,42446.6,28.0,tocado,2024-12-19 17:24:00,2024-12-19 17:36:00,sl,-53.12
2024-12-19 14:15:00,bullish,42447.85,42460.35,12.5,tocado,2024-12-19 17:07:00,2024-12-19 17:23:00,sl,-53.93
2024-12-19 16:55:00,bearish,42609.1,42747.1,138.0,expirado,,,,
2024-12-19 17:35:00,bearish,42472.6,42521.85,49.25,tocado,2024-12-19 17:45:00,2024-12-19 18:23:00,sl,-52.43
2024-12-19 18:25:00,bullish,42377.85,42491.85,114.0,tocado,2024-12-19 18:54:00,2024-12-19 22:53:00,sl,-52.28
2024-12-20 01:10:00,bearish,42362.5,42370.5,8.0,expirado,,,,
2024-12-20 01:55:00,bearish,42344.64,42349.14,4.5,expirado,,,,
2024-12-20 03:35:00,bullish,42180.89,42195.39,14.5,destruido,,,,
2024-12-20 04:55:00,bullish,42135.64,42160.39,24.75,destruido,,,,
2024-12-20 07:05:00,bullish,42152.14,42159.89,7.75,tocado,2024-12-20 10:19:00,2024-12-20 10:37:00,sl,-53.73
2024-12-20 08:55:00,bullish,42236.39,42242.89,6.5,destruido,,,,
2024-12-20 10:20:00,bearish,42230.99,42264.49,33.5,tocado,2024-12-20 16:32:00,2024-12-20 16:38:00,sl,-53.2
2024-12-20 12:35:00,bullish,42026.99,42061.99,35.0,tocado,2024-12-20 12:36:00,2024-12-20 15:33:00,tp,126.18
2024-12-20 14:00:00,bearish,42137.74,42145.24,7.5,destruido,,,,
2024-12-20 14:45:00,bullish,42014.99,42041.99,27.0,expirado,,,,
2024-12-20 15:25:00,bearish,42106.99,42115.99,9.0,destruido,,,,
2024-12-20 16:05:00,bearish,42154.24,42224.24,70.0,tocado,2024-12-20 16:07:00,2024-12-20 16:34:00,sl,-52.67
2024-12-20 17:30:00,bullish,42264.99,42285.49,20.5,expirado,,,,
2024-12-20 18:20:00,bullish,42634.74,42684.24,49.5,expirado,,,,
2024-12-20 19:15:00,bullish,42984.99,43044.24,59.25,destruido,,,,
2024-12-20 20:15:00,bearish,43117.24,43130.49,13.25,expirado,,,,
2024-12-20 21:35:00,bullish,42895.49,42921.24,25.75,destruido,,,,
2024-12-20 21:55:00,bearish,43000.24,43044.24,44.0,expirado,,,,
2024-12-20 22:25:00,bearish,42927.99,42960.24,32.25,destruido,,,,
2024-12-20 23:00:00,bearish,42802.24,42950.24,148.0,destruido,,,,
2024-12-23 04:00:00,bullish,42948.25,42957.0,8.75,destruido,,,,
2024-12-23 05:25:00,bearish,42971.0,42973.75,2.75,destruido,,,,
2024-12-23 05:50:00,bullish,42946.0,42948.0,2.0,destruido,,,,
2024-12-23 06:20:00,bullish,42949.0,42958.0,9.0,destruido,,,,
2024-12-23 07:45:00,bullish,42979.75,42982.0,2.25,destruido,,,,
2024-12-23 10:05:00,bearish,42963.1,42974.1,11.0,expirado,,,,
2024-12-23 10:35:00,bearish,42938.1,42960.1,22.0,tocado,2024-12-23 10:58:00,2024-12-23 13:02:00,tp,126.1
2024-12-23 10:55:00,bullish,42874.85,42891.1,16.25,tocado,2024-12-23 11:15:00,2024-12-23 12:46:00,sl,-53.15
2024-12-23 11:40:00,bullish,42878.1,42886.1,8.0,destruido,,,,
2024-12-23 12:30:00,bearish,42886.1,42898.1,12.0,expirado,,,,
2024-12-23 13:00:00,bearish,42853.1,42861.85,8.75,expirado,,,,
2024-12-23 13:55:00,bearish,42747.85,42767.1,19.25,tocado,2024-12-23 14:09:00,2024-12-23 15:43:00,tp,126.91
2024-12-23 14:15:00,bullish,42716.35,42728.1,11.75,tocado,2024-12-23 15:05:00,2024-12-23 15:37:00,sl,-53.73
2024-12-23 16:45:00,bearish,42683.1,42716.6,33.5,tocado,2024-12-23 18:48:00,2024-12-23 19:01:00,sl,-53.4
