trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_usd,pnl_r,balance,session,bb_high,bb_low,pnl_fixed
1200,2025-12-10 16:23:00,2025-12-10 16:30:00,short,47521.9,47559.9,47445.9,47561.9,sl,-52.63,-1.053,16185.92,london,47534.9,47525.9,-52.65
1201,2025-12-10 22:36:00,2025-12-10 22:51:00,long,48173.1,48102.6,48314.1,48100.6,sl,-51.42,-1.028,16134.5,new_york,48169.1,48127.6,-51.4
1202,2025-12-11 10:25:00,2025-12-11 10:50:00,short,47860.5,47893.5,47794.5,47895.5,sl,-53.03,-1.061,16081.47,london,47868.5,47864.5,-53.05
1203,2025-12-11 16:25:00,2025-12-11 16:31:00,long,48107.0,48058.0,48205.0,48205.0,tp,100.0,2.0,16181.47,london,48103.0,48083.0,100.0
1204,2025-12-11 22:28:00,2025-12-12 10:23:00,long,48712.2,48642.2,48852.2,48852.2,tp,100.0,2.0,16281.47,new_york,48708.2,48667.2,100.0
1205,2025-12-12 13:43:00,2025-12-12 15:57:00,short,48783.5,48822.5,48705.5,48824.5,sl,-52.56,-1.051,16228.91,london,48797.5,48787.5,-52.55
1206,2025-12-12 16:33:00,2025-12-12 16:46:00,short,48782.5,48822.0,48703.5,48824.0,sl,-52.53,-1.051,16176.38,london,48797.0,48786.5,-52.55
1207,2025-12-12 17:46:00,2025-12-12 17:54:00,short,48753.0,48802.5,48654.0,48654.0,tp,100.0,2.0,16276.38,london,48777.5,48757.0,100.0
1208,2025-12-15 10:16:00,2025-12-15 15:55:00,long,48571.5,48506.5,48701.5,48701.5,tp,100.0,2.0,16376.38,london,48567.5,48531.5,100.0
1209,2025-12-15 16:01:00,2025-12-15 16:30:00,long,48696.0,48638.5,48811.0,48636.5,sl,-51.74,-1.035,16324.64,london,48692.0,48663.5,-51.74999999999999
1210,2025-12-16 10:32:00,2025-12-16 11:54:00,long,48324.1,48284.6,48403.1,48282.6,sl,-52.53,-1.051,16272.11,london,48320.1,48309.6,-52.55
1211,2025-12-16 17:50:00,2025-12-16 19:57:00,short,48270.4,48398.9,48013.4,48013.4,tp,100.0,2.0,16372.11,london,48373.9,48274.4,100.0
1212,2025-12-16 21:16:00,2025-12-16 21:26:00,short,47958.5,48014.5,47846.5,48016.5,sl,-51.79,-1.036,16320.32,new_york,47989.5,47962.5,-51.800000000000004
1213,2025-12-16 22:42:00,2025-12-16 22:59:00,long,48171.9,48102.4,48310.9,48100.4,sl,-51.44,-1.029,16268.88,new_york,48167.9,48127.4,-51.449999999999996
1214,2025-12-17 10:44:00,2025-12-17 15:58:00,long,48154.4,48102.4,48258.4,48258.4,tp,100.0,2.0,16368.88,london,48150.4,48127.4,100.0
1215,2025-12-17 21:22:00,2025-12-17 22:26:00,long,47947.2,47914.9,48011.79999999999,47912.9,sl,-53.1,-1.062,16315.78,new_york,47943.2,47939.9,-53.1
1216,2025-12-18 10:30:00,2025-12-18 11:44:00,long,47866.4,47825.9,47947.4,47947.4,tp,100.0,2.0,16415.78,london,47862.4,47850.9,100.0
1217,2025-12-18 14:18:00,2025-12-18 15:30:00,short,48000.9,48040.4,47921.9,48042.4,sl,-52.53,-1.051,16363.25,london,48015.4,48004.9,-52.55
1218,2025-12-18 16:48:00,2025-12-18 16:53:00,short,48092.4,48157.9,47961.4,48159.9,sl,-51.53,-1.031,16311.72,london,48132.9,48096.4,-51.55
1219,2025-12-18 17:59:00,2025-12-18 19:06:00,long,48317.4,48106.7,48738.80000000001,48104.7,sl,-50.47,-1.009,16261.25,london,48313.4,48131.7,-50.449999999999996
1220,2025-12-18 19:19:00,2025-12-18 19:24:00,long,47933.4,47886.9,48026.4,47884.9,sl,-52.15,-1.043,16209.1,new_york,47929.4,47911.9,-52.15
1221,2025-12-18 19:47:00,2025-12-18 20:36:00,short,48089.7,48184.7,47899.7,48186.7,sl,-51.05,-1.021,16158.05,new_york,48159.7,48093.7,-51.05
1222,2025-12-18 21:00:00,2025-12-18 21:33:00,short,48061.0,48104.0,47975.0,47975.0,tp,100.0,2.0,16258.05,new_york,48079.0,48065.0,100.0
1223,2025-12-18 22:40:00,2025-12-18 22:58:00,long,48053.5,47957.5,48245.5,47955.5,sl,-51.04,-1.021,16207.01,new_york,48049.5,47982.5,-51.05
1224,2025-12-19 13:16:00,2025-12-19 16:29:00,short,47979.0,48037.5,47862.0,48039.5,sl,-51.71,-1.034,16155.3,london,48012.5,47983.0,-51.7
1225,2025-12-19 17:55:00,2025-12-19 18:11:00,short,48220.7,48260.7,48140.7,48262.7,sl,-52.5,-1.05,16102.8,london,48235.7,48224.7,-52.5
1226,2025-12-19 19:31:00,2025-12-19 22:05:00,long,48251.7,48188.7,48377.7,48186.7,sl,-51.59,-1.032,16051.21,new_york,48247.7,48213.7,-51.6
1227,2025-12-19 22:47:00,2025-12-22 01:00:00,short,48113.7,48227.7,47885.7,48229.7,sl,-50.88,-1.018,16000.33,new_york,48202.7,48117.7,-50.9
1228,2025-12-22 10:32:00,2025-12-22 16:30:00,short,48195.3,48242.8,48100.3,48244.8,sl,-52.11,-1.042,15948.22,london,48217.8,48199.3,-52.1
1229,2025-12-22 21:20:00,2025-12-22 22:00:00,short,48344.6,48394.1,48245.6,48396.1,sl,-52.02,-1.04,15896.2,new_york,48369.1,48348.6,-52.0
1230,2025-12-23 10:53:00,2025-12-23 14:22:00,long,48355.7,48322.2,48422.7,48320.2,sl,-52.99,-1.06,15843.21,london,48351.7,48347.2,-53.0
1231,2025-12-23 16:36:00,2025-12-23 16:46:00,long,48260.7,48215.2,48351.7,48351.7,tp,100.0,2.0,15943.21,london,48256.7,48240.2,100.0
1232,2025-12-23 16:51:00,2025-12-23 17:20:00,short,48366.7,48402.2,48295.7,48404.2,sl,-52.82,-1.056,15890.39,london,48377.2,48370.7,-52.800000000000004
1233,2025-12-23 17:29:00,2025-12-23 17:35:00,long,48369.7,48335.7,48437.7,48437.7,tp,100.0,2.0,15990.39,london,48365.7,48360.7,100.0
1234,2025-12-23 19:55:00,2025-12-23 20:20:00,short,48446.5,48493.5,48352.5,48495.5,sl,-52.13,-1.043,15938.26,new_york,48468.5,48450.5,-52.15
1235,2025-12-24 19:43:00,2025-12-24 20:00:00,long,48745.9,48702.4,48832.9,48700.4,sl,-52.3,-1.046,15885.96,new_york,48741.9,48727.4,-52.300000000000004
1236,2025-12-26 11:43:00,2025-12-26 16:16:00,short,48665.7,48701.7,48593.7,48703.7,sl,-52.78,-1.056,15833.18,london,48676.7,48669.7,-52.800000000000004
1237,2025-12-26 16:55:00,2025-12-26 17:01:00,long,48712.7,48672.7,48792.7,48670.7,sl,-52.5,-1.05,15780.68,london,48708.7,48697.7,-52.5
1238,2025-12-26 18:52:00,2025-12-26 22:56:00,short,48631.1,48697.1,48499.1,48699.1,sl,-51.52,-1.03,15729.16,london,48672.1,48635.1,-51.5
1239,2025-12-29 10:25:00,2025-12-29 12:14:00,short,48687.3,48725.3,48611.3,48727.3,sl,-52.63,-1.053,15676.53,london,48700.3,48691.3,-52.65
1240,2025-12-29 13:17:00,2025-12-29 15:48:00,short,48705.8,48748.8,48619.8,48619.8,tp,100.0,2.0,15776.53,london,48723.8,48709.8,100.0
1241,2025-12-29 20:12:00,2025-12-29 20:36:00,long,48450.4,48417.4,48516.4,48516.4,tp,100.0,2.0,15876.53,new_york,48446.4,48442.4,100.0
1242,2025-12-29 22:29:00,2025-12-30 16:32:00,short,48537.3,48612.3,48387.3,48387.3,tp,100.0,2.0,15976.53,new_york,48587.3,48541.3,100.0
1243,2025-12-30 19:49:00,2025-12-31 02:33:00,long,48397.2,48358.7,48474.2,48356.7,sl,-52.6,-1.052,15923.93,new_york,48393.2,48383.7,-52.6
1244,2025-12-31 10:39:00,2025-12-31 15:46:00,short,48302.5,48362.0,48183.5,48364.0,sl,-51.68,-1.034,15872.25,london,48337.0,48306.5,-51.7
1245,2025-12-31 16:55:00,2025-12-31 17:12:00,short,48292.0,48331.0,48214.0,48214.0,tp,100.0,2.0,15972.25,london,48306.0,48296.0,100.0
1246,2025-12-31 18:46:00,2025-12-31 19:07:00,long,48228.8,48184.3,48317.8,48182.3,sl,-52.25,-1.045,15920.0,london,48224.8,48209.3,-52.25
1247,2025-12-31 21:38:00,2025-12-31 22:11:00,short,48197.8,48249.8,48093.8,48093.8,tp,100.0,2.0,16020.0,new_york,48224.8,48201.8,100.0
1248,2026-01-02 10:29:00,2026-01-02 11:08:00,short,48167.1,48201.1,48099.1,48203.1,sl,-52.94,-1.059,15967.06,london,48176.1,48171.1,-52.949999999999996
1249,2026-01-02 11:26:00,2026-01-02 14:01:00,long,48213.1,48177.1,48285.1,48285.1,tp,100.0,2.0,16067.06,london,48209.1,48202.1,100.0
1250,2026-01-02 15:24:00,2026-01-02 16:30:00,short,48230.1,48274.6,48141.1,48141.1,tp,100.0,2.0,16167.06,london,48249.6,48234.1,100.0
1251,2026-01-05 11:34:00,2026-01-05 15:06:00,long,48378.3,48344.8,48445.3,48342.8,sl,-52.99,-1.06,16114.07,london,48374.3,48369.8,-53.0
1252,2026-01-05 16:01:00,2026-01-05 16:30:00,long,48423.8,48384.3,48502.8,48502.8,tp,100.0,2.0,16214.07,london,48419.8,48409.3,100.0
1253,2026-01-05 21:57:00,2026-01-06 10:03:00,short,49072.0,49134.5,48947.0,48947.0,tp,100.0,2.0,16314.07,new_york,49109.5,49076.0,100.0
1254,2026-01-06 16:36:00,2026-01-06 16:40:00,long,48962.1,48908.6,49069.1,49069.1,tp,100.0,2.0,16414.07,london,48958.1,48933.6,100.0
1255,2026-01-06 18:27:00,2026-01-06 19:17:00,long,49194.4,49132.9,49317.4,49317.4,tp,100.0,2.0,16514.07,london,49190.4,49157.9,100.0
1256,2026-01-07 10:21:00,2026-01-07 16:31:00,long,49515.4,49461.9,49622.4,49622.4,tp,100.0,2.0,16614.07,london,49511.4,49486.9,100.0
1257,2026-01-07 21:02:00,2026-01-07 22:09:00,short,49224.8,49281.3,49111.8,49111.8,tp,100.0,2.0,16714.07,new_york,49256.3,49228.8,100.0
1258,2026-01-08 13:29:00,2026-01-08 14:45:00,short,48866.1,48901.6,48795.1,48795.1,tp,100.0,2.0,16814.07,london,48876.6,48870.1,100.0
1259,2026-01-08 15:28:00,2026-01-08 16:21:00,long,48839.1,48795.1,48927.1,48793.1,sl,-52.27,-1.045,16761.8,london,48835.1,48820.1,-52.25
1260,2026-01-08 16:26:00,2026-01-08 16:30:00,short,48794.1,48836.1,48710.1,48838.1,sl,-52.38,-1.048,16709.42,london,48811.1,48798.1,-52.400000000000006
1261,2026-01-08 16:36:00,2026-01-08 16:37:00,long,48876.1,48836.1,48956.1,48956.1,tp,100.0,2.0,16809.42,london,48872.1,48861.1,100.0
1262,2026-01-09 11:56:00,2026-01-09 15:21:00,long,49288.7,49252.7,49360.7,49360.7,tp,100.0,2.0,16909.42,london,49284.7,49277.7,100.0
1263,2026-01-09 16:25:00,2026-01-09 16:30:00,short,49324.7,49376.7,49220.7,49378.7,sl,-51.92,-1.038,16857.5,london,49351.7,49328.7,-51.9
1264,2026-01-09 16:46:00,2026-01-09 16:50:00,long,49283.2,49241.7,49366.2,49239.7,sl,-52.41,-1.048,16805.09,london,49279.2,49266.7,-52.400000000000006
1265,2026-01-09 17:16:00,2026-01-09 17:25:00,short,49279.5,49443.5,48951.5,49445.5,sl,-50.61,-1.012,16754.48,london,49418.5,49283.5,-50.6
1266,2026-01-09 19:46:00,2026-01-12 02:30:00,short,49513.0,49567.0,49405.0,49405.0,tp,100.0,2.0,16854.48,new_york,49542.0,49517.0,100.0
1267,2026-01-12 13:28:00,2026-01-12 16:31:00,long,49163.3,49117.3,49255.3,49115.3,sl,-52.17,-1.043,16802.31,london,49159.3,49142.3,-52.15
1268,2026-01-12 17:46:00,2026-01-12 18:47:00,long,49352.3,49281.8,49493.3,49493.3,tp,100.0,2.0,16902.31,london,49348.3,49306.8,100.0
1269,2026-01-12 21:46:00,2026-01-13 13:42:00,long,49543.4,49487.9,49654.4,49485.9,sl,-51.8,-1.036,16850.51,new_york,49539.4,49512.9,-51.800000000000004
1270,2026-01-13 13:44:00,2026-01-13 13:48:00,long,49538.0,49499.0,49616.0,49616.0,tp,100.0,2.0,16950.51,london,49534.0,49524.0,100.0
1271,2026-01-13 13:51:00,2026-01-13 14:05:00,long,49590.0,49556.0,49658.0,49554.0,sl,-52.94,-1.059,16897.57,london,49586.0,49581.0,-52.949999999999996
1272,2026-01-13 14:08:00,2026-01-13 14:45:00,long,49562.0,49526.0,49634.0,49524.0,sl,-52.78,-1.056,16844.79,london,49558.0,49551.0,-52.800000000000004
1273,2026-01-14 10:19:00,2026-01-14 16:30:00,short,49088.4,49133.9,48997.4,49135.9,sl,-52.2,-1.044,16792.59,london,49108.9,49092.4,-52.2
1274,2026-01-14 19:01:00,2026-01-14 19:10:00,short,48888.6,48946.1,48773.6,48948.1,sl,-51.74,-1.035,16740.85,new_york,48921.1,48892.6,-51.74999999999999
1275,2026-01-15 12:06:00,2026-01-15 15:10:00,long,49184.3,49118.3,49316.3,49116.3,sl,-51.52,-1.03,16689.33,london,49180.3,49143.3,-51.5
1276,2026-01-15 16:25:00,2026-01-15 16:30:00,long,49172.3,49128.8,49259.3,49259.3,tp,100.0,2.0,16789.33,london,49168.3,49153.8,100.0
1277,2026-01-15 20:51:00,2026-01-15 22:00:00,long,49547.5,49456.5,49729.5,49454.5,sl,-51.1,-1.022,16738.23,new_york,49543.5,49481.5,-51.1
1278,2026-01-15 22:02:00,2026-01-15 22:17:00,long,49481.5,49434.5,49575.5,49432.5,sl,-52.13,-1.043,16686.1,new_york,49477.5,49459.5,-52.15
1279,2026-01-16 10:30:00,2026-01-16 13:58:00,short,49512.5,49545.5,49446.5,49446.5,tp,100.0,2.0,16786.1,london,49520.5,49516.5,100.0
1280,2026-01-16 16:46:00,2026-01-16 16:53:00,short,49438.5,49486.0,49343.5,49343.5,tp,100.0,2.0,16886.1,london,49461.0,49442.5,100.0
1281,2026-01-16 17:12:00,2026-01-16 17:34:00,short,49408.5,49463.5,49298.5,49298.5,tp,100.0,2.0,16986.1,london,49438.5,49412.5,100.0
1282,2026-01-16 18:15:00,2026-01-16 22:46:00,long,49418.8,49335.3,49585.8,49333.3,sl,-51.2,-1.024,16934.9,london,49414.8,49360.3,-51.2
1283,2026-01-16 22:52:00,2026-01-19 01:00:00,short,49387.3,49433.3,49295.3,49295.3,tp,100.0,2.0,17034.9,new_york,49408.3,49391.3,100.0
1284,2026-01-19 10:33:00,2026-01-19 11:18:00,long,49024.6,48980.6,49112.6,48978.6,sl,-52.27,-1.045,16982.63,london,49020.6,49005.6,-52.25
1285,2026-01-19 11:29:00,2026-01-19 14:40:00,short,48928.1,48978.1,48828.1,48980.1,sl,-52.0,-1.04,16930.63,london,48953.1,48932.1,-52.0
1286,2026-01-19 14:46:00,2026-01-19 16:39:00,short,49015.1,49082.6,48880.1,48880.1,tp,100.0,2.0,17030.63,london,49057.6,49019.1,100.0
1287,2026-01-20 11:26:00,2026-01-20 13:01:00,short,48567.8,48646.8,48409.8,48648.8,sl,-51.27,-1.025,16979.36,london,48621.8,48571.8,-51.24999999999999
1288,2026-01-20 13:08:00,2026-01-20 14:45:00,long,48652.8,48606.3,48745.8,48745.8,tp,100.0,2.0,17079.36,london,48648.8,48631.3,100.0
1289,2026-01-20 15:34:00,2026-01-20 16:20:00,long,48656.3,48601.8,48765.3,48599.8,sl,-51.83,-1.037,17027.53,london,48652.3,48626.8,-51.849999999999994
1290,2026-01-20 19:39:00,2026-01-20 20:43:00,short,48723.4,48794.4,48581.4,48581.4,tp,100.0,2.0,17127.53,new_york,48769.4,48727.4,100.0
1291,2026-01-21 10:22:00,2026-01-21 11:47:00,long,48589.5,48546.5,48675.5,48544.5,sl,-52.33,-1.047,17075.2,london,48585.5,48571.5,-52.349999999999994
1292,2026-01-21 12:18:00,2026-01-21 12:40:00,short,48538.5,48573.0,48469.5,48575.0,sl,-52.9,-1.058,17022.3,london,48548.0,48542.5,-52.900000000000006
1293,2026-01-21 18:14:00,2026-01-21 18:38:00,short,48944.8,48993.8,48846.8,48846.8,tp,100.0,2.0,17122.3,london,48968.8,48948.8,100.0
1294,2026-01-21 19:26:00,2026-01-21 20:31:00,short,48721.8,48810.8,48543.8,48812.8,sl,-51.12,-1.022,17071.18,new_york,48785.8,48725.8,-51.1
1295,2026-01-22 13:35:00,2026-01-22 15:35:00,short,49238.0,49287.5,49139.0,49289.5,sl,-52.02,-1.04,17019.16,london,49262.5,49242.0,-52.0
1296,2026-01-22 15:45:00,2026-01-22 16:30:00,long,49270.5,49211.0,49389.5,49389.5,tp,100.0,2.0,17119.16,london,49266.5,49236.0,100.0
1297,2026-01-22 17:04:00,2026-01-22 17:06:00,long,49294.0,49259.0,49364.0,49257.0,sl,-52.86,-1.057,17066.3,london,49290.0,49284.0,-52.849999999999994
1298,2026-01-22 21:48:00,2026-01-22 22:00:00,short,49476.2,49518.2,49392.2,49392.2,tp,100.0,2.0,17166.3,new_york,49493.2,49480.2,100.0
1299,2026-01-22 22:08:00,2026-01-22 22:31:00,short,49423.2,49468.2,49333.2,49333.2,tp,100.0,2.0,17266.3,new_york,49443.2,49427.2,100.0
1300,2026-01-23 15:16:00,2026-01-23 16:31:00,short,49235.1,49298.1,49109.1,49109.1,tp,100.0,2.0,17366.3,london,49273.1,49239.1,100.0
1301,2026-01-23 16:36:00,2026-01-23 17:55:00,short,49107.1,49170.1,48981.1,49172.1,sl,-51.59,-1.032,17314.71,london,49145.1,49111.1,-51.6
1302,2026-01-23 18:25:00,2026-01-23 19:46:00,long,49141.4,49046.4,49331.4,49044.4,sl,-51.05,-1.021,17263.66,london,49137.4,49071.4,-51.05
1303,2026-01-26 12:16:00,2026-01-26 16:31:00,long,49057.8,48967.8,49237.8,49237.8,tp,100.0,2.0,17363.66,london,49053.8,48992.8,100.0
1304,2026-01-26 19:25:00,2026-01-26 20:28:00,long,49289.6,49226.1,49416.6,49416.6,tp,100.0,2.0,17463.66,new_york,49285.6,49251.1,100.0
1305,2026-01-27 13:03:00,2026-01-27 14:02:00,short,49326.9,49365.4,49249.9,49249.9,tp,100.0,2.0,17563.66,london,49340.4,49330.9,100.0
1306,2026-01-27 18:23:00,2026-01-27 19:02:00,long,49099.9,49055.4,49188.9,49053.4,sl,-52.25,-1.045,17511.41,london,49095.9,49080.4,-52.25
1307,2026-01-27 21:47:00,2026-01-28 16:31:00,long,48996.1,48929.1,49130.1,49130.1,tp,100.0,2.0,17611.41,new_york,48992.1,48954.1,100.0
1308,2026-01-28 16:44:00,2026-01-28 17:07:00,long,49016.2,48959.7,49129.2,48957.7,sl,-51.77,-1.035,17559.64,london,49012.2,48984.7,-51.74999999999999
1309,2026-01-28 18:32:00,2026-01-28 20:54:00,long,49048.5,48964.0,49217.5,48962.0,sl,-51.18,-1.024,17508.46,london,49044.5,48989.0,-51.2
1310,2026-01-29 10:28:00,2026-01-29 12:55:00,long,49072.1,49028.1,49160.1,49026.1,sl,-52.27,-1.045,17456.19,london,49068.1,49053.1,-52.25
1311,2026-01-29 13:03:00,2026-01-29 13:30:00,long,48996.0,48940.0,49108.0,49108.0,tp,100.0,2.0,17556.19,london,48992.0,48965.0,100.0
1312,2026-01-29 16:12:00,2026-01-29 16:34:00,short,49013.1,49105.6,48828.1,49107.6,sl,-51.08,-1.022,17505.11,london,49080.6,49017.1,-51.1
1313,2026-01-29 21:31:00,2026-01-29 22:58:00,long,48933.5,48872.0,49056.5,49056.5,tp,100.0,2.0,17605.11,new_york,48929.5,48897.0,100.0
1314,2026-01-30 12:00:00,2026-01-30 12:37:00,short,48619.1,48703.1,48451.1,48705.1,sl,-51.19,-1.024,17553.92,london,48678.1,48623.1,-51.2
1315,2026-01-30 14:24:00,2026-01-30 14:39:00,long,48873.6,48835.1,48950.6,48833.1,sl,-52.6,-1.052,17501.32,london,48869.6,48860.1,-52.6
1316,2026-01-30 15:45:00,2026-01-30 16:21:00,short,48793.1,48870.6,48638.1,48872.6,sl,-51.29,-1.026,17450.03,london,48845.6,48797.1,-51.300000000000004
1317,2026-01-30 18:28:00,2026-01-30 18:33:00,short,48609.6,48646.6,48535.6,48648.6,sl,-52.7,-1.054,17397.33,london,48621.6,48613.6,-52.7
1318,2026-01-30 18:39:00,2026-01-30 18:44:00,short,48642.6,48691.6,48544.6,48693.6,sl,-52.04,-1.041,17345.29,london,48666.6,48646.6,-52.05
1319,2026-01-30 19:32:00,2026-01-30 19:35:00,short,48672.6,48715.1,48587.6,48587.6,tp,100.0,2.0,17445.29,new_york,48690.1,48676.6,100.0
1320,2026-01-30 20:58:00,2026-01-30 20:59:00,short,48760.6,48808.1,48665.6,48810.1,sl,-52.11,-1.042,17393.18,new_york,48783.1,48764.6,-52.1
1321,2026-02-02 10:26:00,2026-02-02 10:48:00,long,48582.2,48533.2,48680.2,48680.2,tp,100.0,2.0,17493.18,london,48578.2,48558.2,100.0
1322,2026-02-02 11:21:00,2026-02-02 13:24:00,long,48713.7,48651.7,48837.7,48837.7,tp,100.0,2.0,17593.18,london,48709.7,48676.7,100.0
1323,2026-02-02 15:06:00,2026-02-02 15:45:00,long,48799.7,48754.7,48889.7,48889.7,tp,100.0,2.0,17693.18,london,48795.7,48779.7,100.0
1324,2026-02-02 19:26:00,2026-02-02 20:23:00,long,49364.0,49320.0,49452.0,49318.0,sl,-52.27,-1.045,17640.91,new_york,49360.0,49345.0,-52.25
1325,2026-02-02 20:51:00,2026-02-02 23:51:00,long,49418.5,49364.0,49527.5,49362.0,sl,-51.83,-1.037,17589.08,new_york,49414.5,49389.0,-51.849999999999994
1326,2026-02-03 11:03:00,2026-02-03 13:30:00,short,49426.7,49464.7,49350.7,49350.7,tp,100.0,2.0,17689.08,london,49439.7,49430.7,100.0
1327,2026-02-03 14:18:00,2026-02-03 16:08:00,long,49386.7,49351.2,49457.7,49349.2,sl,-52.82,-1.056,17636.26,london,49382.7,49376.2,-52.800000000000004
1328,2026-02-03 17:03:00,2026-02-03 17:26:00,long,49416.7,49366.2,49517.7,49517.7,tp,100.0,2.0,17736.26,london,49412.7,49391.2,100.0
1329,2026-02-03 21:26:00,2026-02-03 21:56:00,long,48965.1,48919.1,49057.1,49057.1,tp,100.0,2.0,17836.26,new_york,48961.1,48944.1,100.0
1330,2026-02-03 22:58:00,2026-02-04 08:45:00,long,49251.4,49191.4,49371.4,49371.4,tp,100.0,2.0,17936.26,new_york,49247.4,49216.4,100.0
1331,2026-02-04 11:19:00,2026-02-04 12:34:00,long,49311.3,49257.3,49419.3,49419.3,tp,100.0,2.0,18036.26,london,49307.3,49282.3,100.0
1332,2026-02-04 14:28:00,2026-02-04 16:00:00,long,49363.8,49318.3,49454.8,49316.3,sl,-52.2,-1.044,17984.06,london,49359.8,49343.3,-52.2
1333,2026-02-04 16:19:00,2026-02-04 16:27:00,short,49320.3,49358.3,49244.3,49360.3,sl,-52.63,-1.053,17931.43,london,49333.3,49324.3,-52.65
1334,2026-02-04 19:45:00,2026-02-04 20:09:00,short,49297.8,49353.8,49185.8,49185.8,tp,100.0,2.0,18031.43,new_york,49328.8,49301.8,100.0
1335,2026-02-04 20:27:00,2026-02-04 21:30:00,short,49257.5,49381.5,49009.5,49383.5,sl,-50.81,-1.016,17980.62,new_york,49356.5,49261.5,-50.8
1336,2026-02-04 22:13:00,2026-02-04 22:56:00,long,49558.0,49473.5,49727.0,49471.5,sl,-51.18,-1.024,17929.44,new_york,49554.0,49498.5,-51.2
1337,2026-02-05 11:35:00,2026-02-05 12:14:00,short,49407.4,49453.4,49315.4,49455.4,sl,-52.17,-1.043,17877.27,london,49428.4,49411.4,-52.15
1338,2026-02-05 16:02:00,2026-02-05 16:30:00,short,49322.9,49382.9,49202.9,49202.9,tp,100.0,2.0,17977.27,london,49357.9,49326.9,100.0
1339,2026-02-05 19:22:00,2026-02-05 19:30:00,long,49045.7,48954.7,49227.7,49227.7,tp,100.0,2.0,18077.27,new_york,49041.7,48979.7,100.0
1340,2026-02-05 19:31:00,2026-02-05 20:40:00,short,49172.2,49273.2,48970.2,48970.2,tp,100.0,2.0,18177.27,new_york,49248.2,49176.2,100.0
1341,2026-02-05 22:43:00,2026-02-06 01:20:00,short,48906.7,48991.4,48737.29999999999,48737.29999999999,tp,100.0,2.0,18277.27,new_york,48966.4,48910.7,100.0
1342,2026-02-06 10:18:00,2026-02-06 11:34:00,long,48899.0,48851.0,48995.0,48995.0,tp,100.0,2.0,18377.27,london,48895.0,48876.0,100.0
1343,2026-02-06 13:00:00,2026-02-06 13:36:00,long,49042.5,48996.5,49134.5,49134.5,tp,100.0,2.0,18477.27,london,49038.5,49021.5,100.0
1344,2026-02-06 15:27:00,2026-02-06 15:37:00,long,49174.0,49128.5,49265.0,49126.5,sl,-52.2,-1.044,18425.07,london,49170.0,49153.5,-52.2
1345,2026-02-09 12:11:00,2026-02-09 12:33:00,short,50139.4,50178.4,50061.4,50061.4,tp,100.0,2.0,18525.07,london,50153.4,50143.4,100.0
1346,2026-02-09 15:48:00,2026-02-09 16:36:00,short,50056.4,50115.9,49937.4,49937.4,tp,100.0,2.0,18625.07,london,50090.9,50060.4,100.0
1347,2026-02-09 17:07:00,2026-02-09 17:20:00,short,49986.9,50053.4,49853.9,50055.4,sl,-51.5,-1.03,18573.57,london,50028.4,49990.9,-51.5
1348,2026-02-09 17:49:00,2026-02-09 18:15:00,long,50153.4,50094.9,50270.4,50092.9,sl,-51.71,-1.034,18521.86,london,50149.4,50119.9,-51.7
1349,2026-02-09 20:02:00,2026-02-10 16:30:00,long,50066.4,49987.2,50224.80000000001,50224.80000000001,tp,100.0,2.0,18621.86,new_york,50062.4,50012.2,100.0
1350,2026-02-10 20:32:00,2026-02-10 20:46:00,long,50187.9,50148.4,50266.9,50146.4,sl,-52.53,-1.051,18569.33,new_york,50183.9,50173.4,-52.55
1351,2026-02-10 21:45:00,2026-02-10 22:56:00,long,50225.1,50154.1,50367.1,50152.1,sl,-51.41,-1.028,18517.92,new_york,50221.1,50179.1,-51.4
1352,2026-02-11 11:28:00,2026-02-11 11:59:00,long,50302.8,50261.8,50384.8,50259.8,sl,-52.44,-1.049,18465.48,london,50298.8,50286.8,-52.449999999999996
1353,2026-02-11 12:24:00,2026-02-11 15:30:00,short,50231.3,50281.3,50131.3,50283.3,sl,-52.0,-1.04,18413.48,london,50256.3,50235.3,-52.0
1354,2026-02-11 16:48:00,2026-02-11 17:09:00,short,50374.8,50462.8,50198.8,50198.8,tp,100.0,2.0,18513.48,london,50437.8,50378.8,100.0
1355,2026-02-11 18:55:00,2026-02-11 20:05:00,short,50212.3,50266.3,50104.3,50104.3,tp,100.0,2.0,18613.48,london,50241.3,50216.3,100.0
1356,2026-02-11 20:19:00,2026-02-11 21:21:00,short,50069.0,50182.0,49843.0,50184.0,sl,-50.88,-1.018,18562.6,new_york,50157.0,50073.0,-50.9
1357,2026-02-12 10:28:00,2026-02-12 11:18:00,short,50243.1,50283.1,50163.1,50285.1,sl,-52.5,-1.05,18510.1,london,50258.1,50247.1,-52.5
1358,2026-02-12 11:50:00,2026-02-12 12:24:00,long,50306.1,50258.1,50402.1,50256.1,sl,-52.08,-1.042,18458.02,london,50302.1,50283.1,-52.1
1359,2026-02-12 13:23:00,2026-02-12 16:30:00,short,50282.1,50325.1,50196.1,50327.1,sl,-52.33,-1.047,18405.69,london,50300.1,50286.1,-52.349999999999994
1360,2026-02-12 16:59:00,2026-02-12 17:02:00,long,50288.1,50245.1,50374.1,50374.1,tp,100.0,2.0,18505.69,london,50284.1,50270.1,100.0
