trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_usd,pnl_r,balance,session,bb_high,bb_low,pnl_fixed,month,date
1388,2025-12-23 13:13:00,2025-12-23 15:36:00,short,48366.7,48402.2,48295.7,48295.7,tp,100.0,2.0,18606.46,london,48377.2,48370.7,100.0,2025-12,2025-12-23
1389,2025-12-23 17:19:00,2025-12-23 17:36:00,long,48385.7,48353.7,48449.7,48449.7,tp,100.0,2.0,18706.46,london,48381.7,48378.7,100.0,2025-12,2025-12-23
1390,2025-12-23 21:56:00,2025-12-24 16:30:00,short,48442.5,48477.5,48372.5,48372.5,tp,100.0,2.0,18806.46,new_york,48452.5,48446.5,100.0,2025-12,2025-12-24
1391,2025-12-26 01:12:00,2025-12-26 03:43:00,long,48772.4,48713.4,48890.4,48711.4,sl,-51.69,-1.034,18754.77,asia,48768.4,48738.4,-51.7,2025-12,2025-12-26
1392,2025-12-26 05:24:00,2025-12-26 06:55:00,short,48698.7,48730.2,48635.7,48732.2,sl,-53.17,-1.063,18701.6,asia,48705.2,48702.7,-53.15,2025-12,2025-12-26
1393,2025-12-26 11:43:00,2025-12-26 16:16:00,short,48665.7,48701.7,48593.7,48703.7,sl,-52.78,-1.056,18648.82,london,48676.7,48669.7,-52.800000000000004,2025-12,2025-12-26
1394,2025-12-26 19:27:00,2025-12-26 19:42:00,long,48651.1,48598.1,48757.1,48596.1,sl,-51.89,-1.038,18596.93,new_york,48647.1,48623.1,-51.9,2025-12,2025-12-26
1395,2025-12-26 20:48:00,2025-12-29 01:02:00,long,48637.1,48591.6,48728.1,48728.1,tp,100.0,2.0,18696.93,new_york,48633.1,48616.6,100.0,2025-12,2025-12-29
1396,2025-12-29 10:19:00,2025-12-29 12:14:00,short,48690.3,48724.3,48622.3,48726.3,sl,-52.94,-1.059,18643.99,london,48699.3,48694.3,-52.949999999999996,2025-12,2025-12-29
1397,2025-12-29 12:57:00,2025-12-29 15:48:00,short,48705.8,48748.8,48619.8,48619.8,tp,100.0,2.0,18743.99,london,48723.8,48709.8,100.0,2025-12,2025-12-29
1398,2025-12-29 17:02:00,2025-12-29 19:40:00,short,48537.3,48612.3,48387.3,48387.3,tp,100.0,2.0,18843.99,london,48587.3,48541.3,100.0,2025-12,2025-12-29
1399,2025-12-29 20:12:00,2025-12-29 20:36:00,long,48450.4,48417.4,48516.4,48516.4,tp,100.0,2.0,18943.99,new_york,48446.4,48442.4,100.0,2025-12,2025-12-29
1400,2025-12-30 10:33:00,2025-12-30 13:24:00,long,48474.8,48441.8,48540.8,48439.8,sl,-53.03,-1.061,18890.96,london,48470.8,48466.8,-53.05,2025-12,2025-12-30
1401,2025-12-30 19:33:00,2025-12-31 02:33:00,long,48397.2,48358.7,48474.2,48356.7,sl,-52.6,-1.052,18838.36,new_york,48393.2,48383.7,-52.6,2025-12,2025-12-31
1402,2025-12-31 02:45:00,2025-12-31 16:37:00,short,48358.9,48400.4,48275.9,48275.9,tp,100.0,2.0,18938.36,asia,48375.4,48362.9,100.0,2025-12,2025-12-31
1403,2025-12-31 16:55:00,2025-12-31 17:12:00,short,48292.0,48331.0,48214.0,48214.0,tp,100.0,2.0,19038.36,london,48306.0,48296.0,100.0,2025-12,2025-12-31
1404,2026-01-02 03:27:00,2026-01-02 11:27:00,long,48147.1,48108.1,48225.1,48225.1,tp,100.0,2.0,19138.36,asia,48143.1,48133.1,100.0,2026-01,2026-01-02
1405,2026-01-02 15:34:00,2026-01-02 16:30:00,long,48213.1,48177.1,48285.1,48175.1,sl,-52.78,-1.056,19085.58,london,48209.1,48202.1,-52.800000000000004,2026-01,2026-01-02
1406,2026-01-02 17:54:00,2026-01-02 19:30:00,long,48119.0,48048.5,48260.0,48260.0,tp,100.0,2.0,19185.58,london,48115.0,48073.5,100.0,2026-01,2026-01-02
1407,2026-01-05 03:16:00,2026-01-05 04:49:00,short,48350.8,48406.8,48238.8,48408.8,sl,-51.79,-1.036,19133.79,asia,48381.8,48354.8,-51.800000000000004,2026-01,2026-01-05
1408,2026-01-05 05:40:00,2026-01-05 08:09:00,short,48374.3,48409.8,48303.3,48411.8,sl,-52.82,-1.056,19080.97,asia,48384.8,48378.3,-52.800000000000004,2026-01,2026-01-05
1409,2026-01-05 14:28:00,2026-01-05 15:57:00,short,48374.8,48423.8,48276.8,48425.8,sl,-52.04,-1.041,19028.93,london,48398.8,48378.8,-52.05,2026-01,2026-01-05
1410,2026-01-05 16:01:00,2026-01-05 16:30:00,long,48423.8,48384.3,48502.8,48502.8,tp,100.0,2.0,19128.93,london,48419.8,48409.3,100.0,2026-01,2026-01-05
1411,2026-01-05 21:39:00,2026-01-05 22:55:00,short,49121.1,49196.6,48970.1,48970.1,tp,100.0,2.0,19228.93,new_york,49171.6,49125.1,100.0,2026-01,2026-01-05
1412,2026-01-06 08:44:00,2026-01-06 09:02:00,long,49015.6,48984.6,49077.6,48982.6,sl,-53.23,-1.065,19175.7,asia,49011.6,49009.6,-53.25,2026-01,2026-01-06
1413,2026-01-06 16:33:00,2026-01-06 16:35:00,long,48984.6,48949.1,49055.6,48947.1,sl,-52.82,-1.056,19122.88,london,48980.6,48974.1,-52.800000000000004,2026-01,2026-01-06
1414,2026-01-06 22:36:00,2026-01-06 22:58:00,long,49502.4,49458.4,49590.4,49456.4,sl,-52.27,-1.045,19070.61,new_york,49498.4,49483.4,-52.25,2026-01,2026-01-06
1415,2026-01-07 03:48:00,2026-01-07 16:31:00,long,49515.4,49461.9,49622.4,49622.4,tp,100.0,2.0,19170.61,asia,49511.4,49486.9,100.0,2026-01,2026-01-07
1416,2026-01-07 19:51:00,2026-01-07 20:19:00,short,49283.8,49324.3,49202.8,49202.8,tp,100.0,2.0,19270.61,new_york,49299.3,49287.8,100.0,2026-01,2026-01-07
1417,2026-01-08 01:15:00,2026-01-08 04:33:00,long,49009.4,48968.9,49090.4,48966.9,sl,-52.47,-1.049,19218.14,asia,49005.4,48993.9,-52.449999999999996,2026-01,2026-01-08
1418,2026-01-08 05:05:00,2026-01-08 07:42:00,short,48942.9,48976.4,48875.9,48875.9,tp,100.0,2.0,19318.14,asia,48951.4,48946.9,100.0,2026-01,2026-01-08
1419,2026-01-08 11:42:00,2026-01-08 14:45:00,short,48866.1,48901.6,48795.1,48795.1,tp,100.0,2.0,19418.14,london,48876.6,48870.1,100.0,2026-01,2026-01-08
1420,2026-01-08 15:28:00,2026-01-08 16:21:00,long,48839.1,48795.1,48927.1,48793.1,sl,-52.27,-1.045,19365.87,london,48835.1,48820.1,-52.25,2026-01,2026-01-08
1421,2026-01-08 16:36:00,2026-01-08 16:37:00,long,48876.1,48836.1,48956.1,48956.1,tp,100.0,2.0,19465.87,london,48872.1,48861.1,100.0,2026-01,2026-01-08
1422,2026-01-09 02:52:00,2026-01-09 15:14:00,short,49290.3,49330.8,49209.3,49332.8,sl,-52.47,-1.049,19413.4,asia,49305.8,49294.3,-52.449999999999996,2026-01,2026-01-09
1423,2026-01-09 16:18:00,2026-01-09 16:30:00,short,49324.7,49376.7,49220.7,49378.7,sl,-51.92,-1.038,19361.48,london,49351.7,49328.7,-51.9,2026-01,2026-01-09
1424,2026-01-09 22:21:00,2026-01-09 23:32:00,long,49527.5,49484.0,49614.5,49482.0,sl,-52.3,-1.046,19309.18,new_york,49523.5,49509.0,-52.300000000000004,2026-01,2026-01-09
1425,2026-01-12 02:32:00,2026-01-12 05:47:00,short,49399.0,49471.0,49255.0,49255.0,tp,100.0,2.0,19409.18,asia,49446.0,49403.0,100.0,2026-01,2026-01-12
1426,2026-01-12 13:24:00,2026-01-12 16:31:00,long,49163.3,49117.3,49255.3,49115.3,sl,-52.17,-1.043,19357.01,london,49159.3,49142.3,-52.15,2026-01,2026-01-12
1427,2026-01-12 16:33:00,2026-01-12 16:38:00,short,49067.3,49157.3,48887.3,49159.3,sl,-51.11,-1.022,19305.9,london,49132.3,49071.3,-51.1,2026-01,2026-01-12
