trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,cum_pnl,peak,dd
87,2026-02-13 19:55:00,2026-02-13 20:02:00,long,49655.45,49606.95,49825.2,49606.95,sl,-50.5,-607.53,-1.041,116087.19,new_york,49665.45,49631.95,2026-02-13 19:50:00,16087.22,16694.75,-607.5300000000007
88,2026-02-16 14:02:00,2026-02-16 15:15:00,long,49689.01,49660.1,49790.195000000014,49660.1,sl,-30.91,-620.59,-1.069,115466.6,new_york,49692.1,49685.1,2026-02-16 13:30:00,15466.63,16694.75,-1228.1200000000008
89,2026-02-16 16:17:00,2026-02-16 16:34:00,long,49647.41,49604.41,49797.91,49604.41,sl,-45.0,-604.19,-1.047,114862.42,new_york,49649.91,49629.41,2026-02-16 11:00:00,14862.439999999999,16694.75,-1832.3100000000013
90,2026-02-16 16:36:00,2026-02-16 16:42:00,long,49595.6,49571.1,49681.35,49571.1,sl,-26.5,-621.19,-1.082,114241.22,new_york,49605.6,49596.1,2026-02-16 09:45:00,14241.249999999998,16694.75,-2453.500000000002
91,2026-02-16 16:45:00,2026-02-16 17:34:00,long,49565.55,49531.11,49686.09000000001,49531.11,sl,-36.44,-604.38,-1.058,113636.84,new_york,49569.81,49556.11,2026-02-16 08:55:00,13636.869999999999,16694.75,-3057.880000000001
92,2026-02-16 17:22:00,2026-02-16 17:33:00,long,49593.55,49539.55,49782.55,49539.55,sl,-56.0,-592.36,-1.037,113044.48,new_york,49595.1,49564.55,2026-02-16 17:05:00,13044.509999999998,16694.75,-3650.2400000000016
93,2026-02-17 14:24:00,2026-02-17 14:31:00,long,49430.31,49396.31,49549.31,49396.31,sl,-36.0,-598.47,-1.059,112446.01,new_york,49432.81,49421.31,2026-02-17 14:05:00,12446.039999999999,16694.75,-4248.710000000001
94,2026-02-17 15:13:00,2026-02-17 15:25:00,long,49302.81,49273.31,49406.06,49406.06,tp,101.25,1929.69,3.432,114375.7,new_york,49308.31,49298.31,2026-02-17 09:55:00,14375.73,16694.75,-2319.0200000000004
95,2026-02-17 15:51:00,2026-02-17 15:56:00,short,49501.81,49521.66714285714,49432.31,49432.31,tp,67.5,1943.98,3.399,116319.67,new_york,49492.31,49457.31,2026-02-17 14:30:00,16319.71,16694.75,-375.0400000000009
96,2026-02-17 17:47:00,2026-02-17 17:59:00,short,49299.5,49322.21428571428,49220.0,49322.21428571428,sl,-24.71,-632.81,-1.088,115686.87,new_york,49402.5,49245.0,2026-02-17 17:40:00,15686.9,16694.75,-1007.8500000000004
97,2026-02-18 13:51:00,2026-02-18 14:25:00,long,49710.65,49683.61,49805.29000000001,49683.61,sl,-29.04,-621.22,-1.074,115065.65,new_york,49718.01,49708.61,2026-02-18 11:15:00,15065.68,16694.75,-1629.0699999999997
98,2026-02-18 14:34:00,2026-02-18 15:26:00,long,49576.51,49549.41,49671.36,49671.36,tp,92.85,1971.19,3.426,117036.84,new_york,49592.01,49574.41,2026-02-18 08:55:00,17036.87,17036.87,0.0
99,2026-02-19 15:21:00,2026-02-19 16:33:00,long,49501.61,49425.01,49769.70999999999,49425.01,sl,-78.6,-600.46,-1.026,116436.37,new_york,49511.51,49450.01,2026-02-19 14:25:00,16436.41,17036.87,-600.4599999999991
100,2026-02-19 19:46:00,2026-02-19 19:53:00,long,49360.3,49278.25,49647.47500000001,49278.25,sl,-84.05,-596.37,-1.024,115840.0,new_york,49371.85,49303.25,2026-02-19 19:25:00,15840.039999999999,17036.87,-1196.83
101,2026-02-20 19:05:00,2026-02-20 19:11:00,long,49437.9,49348.9,49749.4,49348.9,sl,-91.0,-592.22,-1.022,115247.79,new_york,49445.9,49373.9,2026-02-20 18:50:00,15247.82,17036.87,-1789.0499999999993
102,2026-02-23 19:28:00,2026-02-23 21:43:00,long,48827.9,48761.4,49060.65,48761.4,sl,-68.5,-593.57,-1.03,114654.22,new_york,48827.9,48786.4,2026-02-23 18:35:00,14654.25,17036.87,-2382.619999999999
103,2026-02-24 16:10:00,2026-02-24 16:25:00,long,48877.61,48839.61,49010.61,48839.61,sl,-40.0,-603.44,-1.053,114050.77,new_york,48886.61,48864.61,2026-02-24 16:00:00,14050.81,17036.87,-2986.0599999999995
104,2026-02-25 14:31:00,2026-02-25 16:10:00,long,49314.65,49286.41,49413.48999999999,49413.48999999999,tp,96.84,1955.5,3.429,116006.28,new_york,49320.11,49311.41,2026-02-25 14:25:00,16006.31,17036.87,-1030.5599999999995
105,2026-02-25 16:32:00,2026-02-25 16:56:00,long,49321.6,49293.51,49419.914999999986,49293.51,sl,-30.09,-621.33,-1.071,115384.95,new_york,49340.65,49318.51,2026-02-25 15:55:00,15384.98,17036.87,-1651.8899999999994
106,2026-02-25 17:06:00,2026-02-25 17:35:00,long,49232.6,49203.6,49334.1,49203.6,sl,-31.0,-616.71,-1.069,114768.23,new_york,49237.1,49228.6,2026-02-25 12:40:00,14768.27,17036.87,-2268.5999999999985
107,2026-02-25 18:10:00,2026-02-25 18:16:00,short,49360.15,49376.59285714286,49302.6,49302.6,tp,55.55,1938.65,3.378,116706.88,new_york,49411.6,49327.6,2026-02-25 17:10:00,16706.920000000002,17036.87,-329.9499999999971
108,2026-02-25 18:18:00,2026-02-25 19:41:00,long,49280.65,49224.15,49478.4,49478.4,tp,195.75,2021.71,3.465,118728.59,new_york,49282.6,49249.15,2026-02-25 18:10:00,18728.63,18728.63,0.0
109,2026-02-25 19:15:00,2026-02-25 19:21:00,short,49414.6,49430.58571428571,49358.65,49430.58571428571,sl,-17.99,-656.54,-1.125,118072.05,new_york,49440.65,49383.65,2026-02-25 19:10:00,18072.09,18728.63,-656.5400000000009
110,2026-02-26 16:57:00,2026-02-26 17:02:00,long,49611.3,49577.61,49729.21500000001,49577.61,sl,-35.69,-625.41,-1.059,117446.64,new_york,49611.61,49602.61,2026-02-26 16:30:00,17446.68,18728.63,-1281.9500000000007
